,neighbor_num,isite,atom,x,y,z,front_index
0,0,45,Si1,0.0,0.0,0.0,
1,1,89,O1,-0.6441896864309044,1.3489045414353362,-0.5812008648839915,0.0
2,1,95,O1,1.5080423419156488,0.0,-0.5688156641729669,0.0
3,1,121,O1,-0.8291176079251982,-1.261199849376685,-0.5551980061744498,0.0
4,1,115,O1,-1.1102230246251565e-16,-5.551115123125783e-17,1.6051826484979088,0.0
5,2,17,Si1,-1.288379372861809,2.6978090828706716,-1.1624017297679823,1.0
6,2,19,Si1,2.0649494282784997,-0.6843781033542141,-1.9176018123918377,2.0
7,2,33,Si1,-2.0094751426394057,-1.848392149526048,-1.4831642701374756,3.0
8,2,3,Si1,0.8180728142180255,0.09184862319216824,2.9901999522622007,4.0
9,3,141,O1,-2.7964217147774573,2.697809082870671,-0.5935860655950164,5.0
10,3,77,O1,-0.45926176493661175,3.9590089322473574,-0.607203723593533,5.0
11,3,71,O1,-1.288379372861809,2.697809082870672,-2.767584378265891,5.0
12,3,127,O1,0.8925319348601432,-0.8633591204288051,-3.0037458684695846,6.0
13,3,91,O1,2.5719734991078633,-2.1319785382523966,-1.4488824594385652,6.0
14,3,69,O1,3.266953375523593,0.18050959462283833,-2.537091211602132,6.0
15,3,100,O1,-2.4553137715781745,-3.280315612520898,-0.8905600790497861,7.0
16,3,133,O1,-3.2514353489257957,-0.826408579516491,-1.5185457212598923,7.0
17,3,129,O1,-1.4067269896171202,-2.097287736085492,-2.959047792700738,7.0
18,3,59,O1,0.7424369756031856,1.6057927590928762,3.5279329402828514,8.0
19,3,51,O1,2.347454209392626,-0.3484120000678701,2.731051239365595,8.0
20,3,109,O1,0.15069320798921237,-0.9017241449411146,4.063650961188258,8.0
21,4,47,Si1,-3.353328801140309,3.3821871862248862,0.7552000826238556,9.0
22,4,13,Si1,0.7210957697775959,4.5462012323967205,0.3207625403694945,10.0
23,4,31,Si1,-2.1064521870798356,2.6059604596785046,-4.152601682030183,11.0
24,4,39,Si1,-0.08566416541833721,-1.8293285121421348,-3.845883397521552,12.0
25,4,47,Si1,3.0789975699372247,-3.57957897315058,-0.9801631064852925,13.0
26,4,5,Si1,4.293397128999987,1.4158610124705295,-2.409528183877025,14.0
27,4,28,Si1,-2.134758102430875,-4.842258936697244,-1.1305018193409708,15.0
28,4,36,Si1,-4.58265259513192,0.05529130810592475,-1.3219919880927535,16.0
29,4,39,Si1,-0.08566416541833721,-1.8293285121421348,-3.845883397521552,17.0
30,4,6,Si1,0.4894462394854915,2.8409913962243283,4.526524151632098,18.0
31,4,14,Si1,3.6346411276683357,0.1729124492806684,1.9114615431424284,19.0
32,4,2,Si1,-0.16375462489906772,-1.4512718830663904,5.541486979447318,20.0
