,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,2.5927987837378788,1.3425021219725644,2.592798783737876,2.5927987837378788,2.9337953094564004,0.0,2.5927987837378788,1.3425021219725646,0.0,3.4184835613166302,3.136097238563459,3.41848356131663,3.1360972385634573,3.1360972385634587,3.418483561316632,2.6190273598850293,2.5927987837378788,2.592798783737877,2.619027359885028,2.59279878373788,2.6190273598850284,2.6190273598850284,2.592798783737876,0.0,1.3425021219725646,1.3425021219725637,0.0,1.3425021219725646,0.0,0.0,1.342502121972564,3.136097238563456,3.41848356131663,3.4184835613166333,3.136097238563457,3.418483561316632,3.1360972385634573,3.136097238563456,3.4184835613166307,2.6190273598850284,2.5927987837378788,2.5927987837378788,2.619027359885027,2.5927987837378788,2.619027359885028,2.619027359885028,2.5927987837378788
1,2.5927987837378788,0.0,2.7995183834492114,0.0,0.0,2.943633063399853,2.592798783737878,0.0,2.46427484678507,2.592798783737879,2.7995183834492123,2.4642748467850706,2.7995183834492114,2.4642748467850693,2.46427484678507,2.7995183834492146,2.5817455792213417,0.0,0.0,2.581745579221342,0.0,2.581745579221342,2.5817455792213417,0.0,2.5927987837378788,2.943633063399853,2.943633063399856,2.592798783737879,2.9436330633998526,2.592798783737879,2.5927987837378774,2.943633063399854,2.4642748467850693,2.7995183834492137,2.799518383449215,2.464274846785071,2.799518383449213,2.46427484678507,2.4642748467850706,2.7995183834492146,2.5817455792213413,0.0,0.0,2.581745579221341,0.0,2.581745579221342,2.5817455792213444,0.0
2,1.3425021219725644,2.7995183834492114,0.0,2.79951838344921,2.7995183834492137,3.021839737845683,2.473363383759739,2.799518383449211,3.0199514976138384,0.0,3.393493916845069,3.0195521146196995,0.0,2.665873049284899,3.021839737845684,0.0,2.5496668435631804,0.0,2.974906089383679,0.0,2.7995183834492128,2.4733633837597373,2.473363383759739,2.79951838344921,3.41848356131663,3.0714797782159167,3.071479778215917,3.41848356131663,3.071479778215916,3.418483561316628,3.41848356131663,3.071479778215917,3.019951497613833,0.0,0.0,3.0199514976138357,0.0,3.019951497613836,3.0199514976138384,0.0,2.4733633837597395,2.7995183834492114,2.799518383449212,2.473363383759738,2.7995183834492137,2.473363383759739,2.473363383759738,2.799518383449211
3,2.592798783737876,0.0,2.79951838344921,0.0,3.108261973703634,3.122884914376746,2.717793077447018,3.122884914376747,3.1082619737036348,0.0,3.526916990530136,0.0,2.79951838344921,3.3586598439653192,3.021839737845682,2.799518383449212,2.7769050679994365,0.0,2.9424755011972623,2.9610775537730345,0.0,2.776905067999436,2.4642748467850697,2.5496668435631804,2.82375162060067,2.8857990460634304,2.8265061848984128,2.592798783737877,2.826506184898412,2.4879737633109285,3.4255483115393712,3.1228849143767463,3.00655982697746,0.0,0.0,3.006559826977461,0.0,3.0065598269774605,3.00655982697746,0.0,2.464274846785069,2.6982090802658734,2.6982090802658747,2.4642748467850693,2.698209080265874,2.464274846785068,2.4642748467850697,2.698209080265874
4,2.5927987837378788,0.0,2.7995183834492137,3.108261973703634,0.0,0.0,2.7378137652193035,1.2530662714005931,2.8265061848984145,0.0,3.425642591696404,3.019552114619699,2.7995183834492137,2.9020713943108816,3.1332963821707955,2.799518383449215,2.5142244972526995,0.0,2.5863470317404573,2.9610775537730367,0.0,2.5142244972527,2.581745579221342,2.5142244972526986,0.0,2.1432740179039644,1.2530662714005996,2.5927987837378788,1.2530662714005965,2.487973763310928,2.592798783737877,2.143274017903965,2.953448852241784,3.108261973703634,3.534358758503973,3.019552114619698,3.1082619737036343,3.019552114619698,2.4642748467850693,3.136097238563456,2.8237516206006696,2.5029731596620004,2.502973159662002,2.82375162060067,2.5029731596620004,2.823751620600671,2.8237516206006688,2.502973159662002
5,2.9337953094564004,2.943633063399853,3.021839737845683,3.122884914376746,0.0,0.0,2.143274017903961,0.0,3.550635675625249,2.8857990460634317,0.0,2.7447963308265613,3.021839737845683,3.0903602017781764,3.1771104462858477,3.021839737845682,2.718492306220506,2.6190273598850307,3.121541783718416,2.48797376331093,2.943633063399856,2.718492306220506,2.5927987837378783,2.718492306220504,0.0,0.0,3.235572565105947,2.9337953094564018,3.2355725651059477,1.3634072391720315,2.933795309456402,0.0,3.206081939530527,3.122884914376746,3.117543436779026,2.7447963308265613,3.1228849143767485,2.7447963308265604,3.3690694963213144,2.5328798594211808,2.4879737633109307,2.943633063399853,2.9436330633998544,2.718492306220506,3.121541783718416,2.7184923062205084,2.8237516206006648,2.5047534004435548
6,0.0,2.592798783737878,2.473363383759739,2.717793077447018,2.7378137652193035,2.143274017903961,0.0,2.9474348531282786,3.425548311539373,2.82650618489841,2.5047534004435543,3.1093554754878863,2.473363383759739,3.5100042075364044,3.4664450571250893,2.473363383759739,3.122953942901039,3.057736864322907,2.7510414741930487,2.487992366932623,2.592798783737879,3.122953942901037,2.704741921969674,3.11999522953532,2.7378137652193035,2.143274017903961,0.0,0.0,0.0,2.7284034486863686,0.0,2.1432740179039613,2.7617477248327167,2.717793077447018,3.4054472774578843,3.109355475487885,2.717793077447018,3.109355475487883,2.698209080265875,0.0,2.487992366932624,2.592798783737878,2.5927987837378783,3.1229539429010376,2.75104147419305,3.12295394290104,0.0,2.476615577907617
7,2.5927987837378788,0.0,2.799518383449211,3.122884914376747,1.2530662714005931,0.0,2.9474348531282786,0.0,3.550635675625248,2.885799046063431,3.4825236058185283,2.82207705175708,2.799518383449211,2.902071394310884,3.0218397378456827,2.7995183834492128,2.5142244972526986,2.6875124578694427,2.6231576748470395,2.9610775537730354,0.0,2.514224497252699,2.5817455792213413,2.5723206903645064,1.2530662714005931,0.0,2.9474348531282786,2.5927987837378783,2.947434853128277,1.363407239172032,2.592798783737876,0.0,2.5328798594211794,3.122884914376747,3.117543436779025,2.8220770517570783,3.122884914376748,2.822077051757079,2.4642748467850697,3.356194023307941,2.9610775537730354,0.0,0.0,2.514224497252699,2.6231576748470413,2.514224497252698,3.1215417837184143,0.0
8,1.3425021219725646,2.46427484678507,3.0199514976138384,3.1082619737036348,2.8265061848984145,3.550635675625249,3.425548311539373,3.550635675625248,0.0,3.1082619737036348,2.718492306220506,2.549666843563183,3.0199514976138384,0.0,0.0,3.019951497613837,2.7184923062205044,0.0,2.531447421752974,2.6658730492849005,2.4642748467850684,2.7184923062205035,2.7995183834492114,0.0,2.8265061848984145,3.550635675625249,3.425548311539373,1.3425021219725657,3.425548311539369,2.487973763310928,1.342502121972564,3.55063567562525,2.953448852241781,3.1082619737036348,3.117543436779025,2.549666843563181,3.1082619737036348,2.5496668435631804,0.0,3.0065598269774605,2.6658730492849005,2.46427484678507,2.4642748467850693,2.718492306220504,2.531447421752977,2.7184923062205053,2.58634703174046,2.504753400443553
9,0.0,2.592798783737879,0.0,0.0,0.0,2.8857990460634317,2.82650618489841,2.885799046063431,3.1082619737036348,0.0,3.393493916845068,3.109355475487883,0.0,2.6658730492849,3.512544061595975,0.0,3.381734852722276,3.2893292402504746,2.586347031740457,0.0,2.59279878373788,3.3817348527222757,2.464274846785069,2.77690506799944,0.0,2.8857990460634317,2.82650618489841,0.0,2.8265061848984105,3.382992902910513,0.0,2.885799046063432,3.0065598269774587,0.0,3.235724332124177,3.1093554754878823,0.0,3.1093554754878814,3.108261973703633,2.953448852241783,0.0,2.592798783737879,2.592798783737879,3.381734852722273,2.5863470317404587,3.3817348527222726,2.670725304354329,2.777742363019944
