,1,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,5.010569911999159,0.0,0.9515691182931374,4.660246760292862,4.992047472510817,1.7323834334171735,2.9495908374747604,4.731843624976435,4.875728309027537,4.385697667135303,0.0,4.892884730571794,0.9515691182931374,4.861807815584655,4.90116957125355,1.7323834334171735,3.124962737618154,3.161408330397279,3.4610836563707603,3.159062266515761,4.874828966014043,5.20291566875028,4.659762408409884,4.191829127358292,5.121863627600211,4.382636602140146,4.801066888332482,4.731843624976435,4.875728309027537,0.766273606161753,1.8463691358596013,5.074638778534797,1.0870170549795282,4.763860129257941,4.992047472510817,1.251737569860283,2.9495908374747604,2.948547199135316,2.674172292014668,2.939103811801594
1,0.0,5.010569911999159,4.84173353042717,0.8620806616674688,1.5454121809664754,3.3461589270509404,4.293217681145225,4.7422436811178095,0.8594595270267068,4.7765698509206285,4.896500110831749,0.9836535705716956,5.055990075429692,0.8620806616674688,1.5454121809664754,5.003080734811155,4.566066121345339,3.2511088874160468,4.395269327136067,3.6476072080889694,2.9605383258590603,4.506082735349689,4.379128795291526,3.40101928518976,4.763486400107471,3.3461589270509404,2.787328148295863,4.7422436811178095,0.8594595270267068,4.726659526387413,4.759245927625078,0.0,4.766284967611828,1.7230337379367144,0.9289959883187868,4.942499644115327,4.293217681145225,3.347778267013918,4.696221527919531,2.69466132778927
2,4.84173353042717,0.9515691182931374,0.0,4.805902475826124,4.569753737028006,0.7516143328147246,3.162102003825312,4.665792403202267,4.645008619869517,4.842741181576231,0.9515691182931374,4.802369651114876,0.0,4.952681361052955,4.706464430118258,1.0662413514948397,4.468888880927558,4.587327977568863,4.401517339986813,4.526366181405559,4.769956199541665,4.554472831402547,5.228710511249507,4.204631955242528,4.662439531359753,4.167243624700406,4.809348520522972,5.010341116853083,5.024781394300723,1.1313696750425726,0.6754066263983344,5.105170435859823,1.1857033172398996,4.805902475826124,4.770735072744853,0.8721554106009544,3.162102003825312,3.352308657472813,2.8425633942728727,3.081669194465265
3,0.8620806616674688,4.660246760292862,4.805902475826124,0.0,1.066343189688372,3.474514740154942,4.388671297544279,5.091211853443613,0.5714731186024042,4.289134692520924,4.660246760292862,5.135147930227152,4.805902475826124,0.0,3.3543138165420414,5.16886674308523,2.910778101592093,4.825904553472827,2.9154038629654635,4.654192876630772,2.7299216275994107,4.664353377644963,4.6210214687664095,4.202149598613805,4.847175138935049,1.141915417468181,2.778543920221044,5.130899062507155,3.1169463642022035,4.413227628761937,4.654043481445861,0.8617909597686344,5.327066212684775,1.5218111702871555,1.522487324995597,5.001168987244985,4.388671297544279,3.495687584850856,4.355428614687791,2.552845619166007
4,1.5454121809664754,4.992047472510817,4.569753737028006,1.066343189688372,0.0,4.887552749544077,5.235632863257177,4.695934196748369,4.508922585073411,4.783911712806786,4.992047472510817,5.583868477969798,4.569753737028006,1.066343189688372,4.163296027855897,4.898274287340157,4.447384736486168,2.941236699385678,4.516470012075983,2.790667568166096,4.386014255582952,0.5825366207188218,1.1692506661458764,3.851334192002292,5.894683004322888,3.373132012719529,4.349793182749702,5.924345634509177,4.75474351399768,4.73918098579093,4.324912012992504,1.5454121809664754,4.963833604448134,4.406039211229794,4.034503847577437,4.932127270378394,2.9405969481226237,2.948404414695103,4.315713407398232,4.52513236456146
5,3.3461589270509404,1.7323834334171735,0.7516143328147246,3.474514740154942,4.887552749544077,0.0,3.206133551815604,4.64090431415772,4.908798583575483,1.8290853699786545,1.7323834334171735,3.616139144875732,0.7516143328147246,3.474514740154942,3.416588818650212,7.055688038114235e-31,2.807679741576501,4.54168127438654,2.8700149685797207,4.585009365872429,4.508238284469838,2.958830017514072,2.507111679227006,4.378804333620336,4.3241068850113225,4.901165430962068,4.538610405953713,4.546558730769904,3.883350346045981,1.337267560633401,4.471580432953909,3.3461589270509404,1.2418051742296987,4.9421190065521685,2.6450805615578954,0.8848021663241377,4.513144086963247,4.553003657443473,2.5872010631393243,2.83586514002369
6,4.293217681145225,2.9495908374747604,3.162102003825312,4.388671297544279,5.235632863257177,3.206133551815604,0.0,4.140462208557094,2.977901361772564,4.973834868989568,2.9495908374747604,3.220364403436051,3.162102003825312,4.388671297544279,2.3759716551015737,3.206133551815604,2.7907451067991063,3.0091465481875264,2.8402022444569512,3.147404885272353,4.177884618202715,3.1954792272407357,3.727104054353612,1.3940339996286244,4.267343106623547,4.2094939361361305,4.2386820351512045,4.682093199725448,3.3470650596225213,3.3005496684621765,4.572992726957782,4.293217681145225,3.6526631475315874,4.783757276133386,2.960722160271007,2.854342030961213,3.0185916249268345,2.988659082762903,0.3944647663168751,0.3265862313024956
7,4.7422436811178095,4.731843624976435,4.665792403202267,5.091211853443613,4.695934196748369,4.64090431415772,4.140462208557094,0.0,0.4840871213541483,3.156062795616416,4.731843624976435,4.639423676810568,4.665792403202267,5.091211853443613,3.981700036732148,4.64090431415772,1.5219528772495967,0.0,1.5040661877826749,0.4923102057330528,4.8714028019258215,0.8204894140863004,1.434098700314446,3.942348520733384,4.589848362048433,3.3163803937815586,4.940859738291264,4.217625444739884,4.5396179066116655,4.817671429708008,3.313272729331862,4.7422436811178095,3.330354538829279,3.000954078111618,4.090184732425437,4.731616120111889,2.870667036625925,0.1159623432615827,3.159559198292654,1.4125909652454207
8,0.8594595270267068,4.875728309027537,4.645008619869517,0.5714731186024042,4.508922585073411,4.908798583575483,2.977901361772564,0.4840871213541483,0.0,4.7566183789816,4.875728309027537,4.934789209383086,4.645008619869517,0.5714731186024042,1.7338936726895025,4.908798583575483,0.4467654364237506,0.4840871213541483,0.3505238519956545,0.1095108052930516,4.370455181353098,4.453380833342749,4.548107406380984,4.205191109790424,5.117739225705094,4.213259053802273,4.306880648388502,5.412844062856698,1.04657478803526e-30,4.874761476969802,4.655719887538931,0.8594595270267068,4.612452265006286,1.7240203142209196,1.97826671524934,4.900908106479337,3.123815682063438,0.4924326850178744,3.018867893239859,3.222220745058958
