,neighbor_num,isite,atom,x,y,z,front_index
0,0,23,Si1,0.0,0.0,0.0,
1,1,106,O1,-1.1102230246251565e-16,0.0,1.6080002121620132,0.0
2,1,48,O1,-0.7572965749032146,-1.3137756965321594,-0.5394819286307234,0.0
3,1,88,O1,-0.7576403981810558,1.3162807114103594,-0.5412390173230499,0.0
4,1,65,O1,1.517573487634632,0.0,-0.5310674757510518,0.0
5,2,12,Si1,-0.43512245604019273,0.10920076733131864,3.1521531589185465,1.0
6,2,12,Si1,-0.5800936426601186,-2.8622791447737543,-0.9421125245717236,2.0
7,2,29,Si1,-0.7312323216399792,2.409797380753276,-1.7230579149360077,3.0
8,2,11,Si1,3.00457454856082,0.10075232567156422,-1.134175071429472,4.0
9,3,72,O1,-1.8288270495385768,-0.6656404699971064,3.376609244979318,5.0
10,3,66,O1,0.7022204963933169,-0.5570919243729211,4.072787185936601,5.0
11,3,48,O1,-0.6123253882832886,1.6577042155729143,3.5547837548595473,5.0
12,3,106,O1,-0.14497118661992514,-2.9714799121050746,-2.4862654713282577,6.0
13,3,72,O1,-1.973798236158502,-3.6371203821021796,-0.7176564385109528,6.0
14,3,66,O1,0.5572493097733914,-3.5285718364779948,-0.02147849755366915,6.0
15,3,42,O1,-1.7528216781174577,1.9670062510342234,-2.8853128883548598,7.0
16,3,59,O1,0.7557687365093753,2.5105496986969715,-2.326165504907478,7.0
17,3,100,O1,-1.1664299861234264,3.844003948882644,-1.1405468160237129,7.0
18,3,105,O1,3.439772213044268,-1.3334542424578035,-1.7166861703417677,8.0
19,3,47,O1,4.026173569784073,0.5437415540514247,0.028352853034945946,8.0
20,3,77,O1,3.030982622325064,1.1942689872866148,-2.315993963335482,8.0
21,4,0,Si1,-2.633937854566187,-1.5652554355123618,4.445273404944904,9.0
22,4,18,Si1,1.7476321807627324,-1.293392686623789,5.047485843207124,10.0
23,4,23,Si1,0.14497118661992547,2.9714799121050737,4.094265683490271,11.0
24,4,23,Si1,-0.14497118661992547,-2.9714799121050737,-4.094265683490271,12.0
25,4,0,Si1,-2.7789090411861133,-4.5367353476174355,0.35100772145463355,13.0
26,4,18,Si1,1.6026609941428074,-4.2648725987288625,0.9532201597168543,14.0
27,4,6,Si1,-2.0731307154253544,2.0580679346764943,-4.460268468664159,15.0
28,4,5,Si1,2.2733422269208408,2.5105497064248414,-2.8572329863654797,16.0
29,4,6,Si1,-1.928159528805428,5.0295478467815675,-0.36600278517388896,17.0
30,4,25,Si1,4.2015017529494365,-2.518998148084594,-2.4912301954846434,18.0
31,4,25,Si1,4.346472939569363,0.4524817640204805,1.6030354880056268,19.0
32,4,81,O1,3.030481436231066,1.195920668177172,-2.3171749514340885,20.0
