,1,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
9,4.5144256901491575,3.049791414524617,4.648478367232322,5.6092550916624,5.392325556246226,4.765197184761808,5.136184569862094,1.5479825414243695,4.873271896823694,0.0,3.381752967387634,5.069163506493086,1.8542536002818129,5.349679715710378,5.32809463742486,0.9996270766054292,4.145773657704593,4.905261003532988,4.873271896823694,5.793267343427532,3.049791414524617,4.5144256901491575,4.648478367232322,2.7779812157806605,4.127426522446396,4.014811885068962,5.136184569862094,1.5479825414243695,3.701410498022245,0.0,0.7101887656811906,4.391635809905455
10,4.222053306660234,2.891847755454377,0.8247065219601593,4.553076772179038,3.776719838307917,5.256396070515415,3.942595562522099,3.248351528054427,4.839144155903031,3.381752967387634,0.0,5.314468644840155,0.8247065219601593,5.643316744400145,5.554675441762719,1.3469706824502523,3.942595562522099,2.735184235330924,2.3682841559857337,4.633483197927884,2.60485592289388,4.542703932904951,4.427307282657853,2.679076364760372,3.776719838307917,5.457082004098678,5.525994256334741,3.248351528054427,5.342907738529175,3.381752967387634,3.846133701564391,5.452536433182319
11,4.671568714644086,4.6264832220270575,2.5222847017792107,4.816782789666292,4.455494263225981,3.677115619273167,2.765330228287523,4.473601950415342,1.3386399689553146,5.069163506493086,5.314468644840155,0.0,2.9859953715550165,1.2350324686821996,0.9274183517208802,3.693712234869673,2.765330228287523,4.593567513070803,4.538332230227975,2.7795222487086284,4.627775470118584,2.5196851370290725,2.5222847017792107,4.396568311871722,4.455494263225981,3.677115619273167,3.4266055886013205,4.101321657296758,4.078197513359697,4.952456986028967,5.020359075554778,3.557988208145794
12,4.232267181216261,2.779073800053019,7.140371766743156,4.887419059934428,4.604027626482234,4.564559909833014,4.689024824273083,4.850360447983682,5.883336719576161,1.8542536002818129,0.8247065219601593,2.9859953715550165,0.0,6.071106241532136,5.86538808395741,0.8612186919215573,4.218535874665098,2.992933319104594,3.03220152078817,4.486872560578775,2.869225101964305,4.337437845642083,4.640718627478045,2.651003243392291,5.041604919607987,4.564559909833014,4.613448015208404,4.732724367809999,4.531683682146044,4.658115247697466,5.170874793230824,4.460675885604952
13,4.643985852679261,4.555409781823897,5.669093832681419,5.859895054000186,4.461842901301555,3.876121001891033,3.6001411665719325,5.226169189035411,6.76779108896962,5.349679715710378,5.643316744400145,1.2350324686821996,6.071106241532136,0.0,1.6991615514585408,5.478400988257996,3.6001411665719325,5.115143613357762,5.166144455870341,3.393299068588692,5.241812104571077,3.6388941133410233,3.447505687764277,4.633237390702084,4.791797044555724,3.876121001891033,3.701704172329809,4.716758354585665,3.790428151603984,5.187236799464922,5.065453565502025,3.7740382744531367
14,4.945626241013785,4.382826849276055,2.301605480982867,4.873112010035373,4.629713723320497,4.13383768481603,2.8425543583754176,4.665374548312865,0.8733515172312162,5.32809463742486,5.554675441762719,0.9274183517208802,5.86538808395741,1.6991615514585408,0.0,3.9346297863784634,2.8425543583754176,5.347392084358339,4.333643165640955,2.8588308202288037,4.356988319521517,2.395668505723445,2.301605480982867,4.814156624212322,4.629713723320497,4.13383768481603,3.936383184841916,4.077813041748603,4.045316168119458,4.547215668703079,4.678042329857177,3.954148856252537
15,4.810915051881206,2.781814355317949,4.144009669846685,5.735228172108417,6.076788900966926,4.80522772244893,4.645849033499966,6.00049115333465,3.6339114319055503,0.9996270766054292,1.3469706824502523,3.693712234869673,0.8612186919215573,5.478400988257996,3.9346297863784634,0.0,4.535910300824398,3.005086211027836,3.6339114319055503,4.995584464816607,3.533812873449257,5.0990677152484585,5.061387695733843,3.6687176780822286,3.733449249042628,4.80522772244893,4.645849033499966,4.034647282134742,5.208102374453988,3.8454845579146384,3.839741078885463,5.127744211592321
16,1.6580871639843466,3.2725137694785373,1.0723182970803022,6.040852263462484,2.872783788458156,4.120329709403022,4.393611024631707,5.551625759994153,3.783787944063327,4.145773657704593,3.942595562522099,2.765330228287523,4.218535874665098,3.6001411665719325,2.8425543583754176,4.535910300824398,0.0,3.037645536419793,3.783787944063327,0.9069160754751086,3.562123562258113,1.5284706000957482,1.0723182970803022,4.065359350704263,6.064097649888518,4.120329709403022,4.393611024631707,5.905465135998648,4.8798419620708575,6.342438435075875,6.446529454728492,4.947114270177962
17,3.278263382242272,0.5686029611303629,3.3293776708672858,5.9397720685334505,4.83933402857835,6.060467080028035,3.052948569788081,5.24312322043327,6.531572203712678,4.905261003532988,2.735184235330924,4.593567513070803,2.992933319104594,5.115143613357762,5.347392084358339,3.005086211027836,3.037645536419793,0.0,1.266242053127898,3.362993242707151,0.7896293119816868,3.386468846588959,3.5729755376868675,1.7111197504810738,4.592876721630594,6.118108541665996,5.778882724426554,5.24312322043327,5.334814505188492,4.517637500566158,4.901057883593626,6.032842338321719
18,3.4888750942037765,1.537698262122287,4.641784634743222,1.332162185351777,4.653733018142866,4.89254328036732,3.805463504039545,5.233164680398144,8.146242090650938e-32,4.873271896823694,2.3682841559857337,4.538332230227975,3.03220152078817,5.166144455870341,4.333643165640955,3.6339114319055503,3.783787944063327,1.266242053127898,0.0,3.987976372501774,1.215684812289716,3.6276520531136303,4.047976765922759,1.332162185351777,6.175320020682858,4.89254328036732,5.683848538549866,5.992181354788134,5.095791733592785,6.142124673348564,6.245517271307108,4.547871861629019
19,1.7208392278686129,3.0463519057872146,4.661199612172603,5.4909312808363655,2.7578304570103187,5.848688535287593,1.0462866741762311,6.038589178662793,5.352729565956978,5.793267343427532,4.633483197927884,2.7795222487086284,4.486872560578775,3.393299068588692,2.8588308202288037,4.995584464816607,0.9069160754751086,3.362993242707151,3.987976372501774,0.0,3.1051943775079662,1.4073473240358576,1.3515760862559147,3.6531441546515504,5.290088653534698,6.344585237912856,7.028612423711164,6.038589178662793,7.010987581300379,5.793267343427532,5.867638395677951,6.829659323790347
20,3.9523252512975047,4.720439831147398e-32,3.411249895283805,5.708882035409648,4.382826849276055,5.755980085396521,4.626023630124041,5.6850636373971,1.537698262122287,3.049791414524617,2.60485592289388,4.627775470118584,2.869225101964305,5.241812104571077,4.356988319521517,3.533812873449257,3.562123562258113,0.7896293119816868,1.215684812289716,3.1051943775079662,0.0,3.403377053639475,3.23774944129876,1.3856665394290628,6.58043638311154,5.755980085396521,5.568752771722743,6.714955937639793,5.406439512657633,6.466535646613491,6.929483002528745,6.066663254163129
21,5.834706744079187e-32,3.403377053639475,1.7183796482824478,3.234322943764396,4.419603548756467,3.128155304377822,4.489896776649915,3.278263382242272,4.526982688203242,4.5144256901491575,4.542703932904951,2.5196851370290725,4.337437845642083,3.6388941133410233,2.395668505723445,5.0990677152484585,1.5284706000957482,3.386468846588959,3.6276520531136303,1.4073473240358576,3.403377053639475,0.0,1.3162292405961022,3.234322943764396,4.676734948897143,4.787461853046596,4.489896776649915,3.6493461051574463,4.526982688203242,4.6434605752724645,4.23215885056394,4.372968556513499
22,1.3162292405961022,3.23774944129876,2.5932029973685275e-32,5.380912906720241,2.845838732328753,4.426383639915187,4.546355360562922,6.340825816887532,3.1695190909036137,4.648478367232322,4.427307282657853,2.5222847017792107,4.640718627478045,3.447505687764277,2.301605480982867,5.061387695733843,1.0723182970803022,3.5729755376868675,4.047976765922759,1.3515760862559147,3.23774944129876,1.3162292405961022,0.0,3.343267290981605,6.2029991690023065,4.426383639915187,4.869873542972816,5.519943436920373,5.035286903295929,6.283069344360392,6.915139371869449,4.691753323588064
23,3.234322943764396,1.3856665394290628,3.343267290981605,6.01897018929304,5.993706552800453,4.286467144135811,2.835364465563811,6.426643529778713,6.004883323494667,2.7779812157806605,2.679076364760372,4.396568311871722,2.651003243392291,4.633237390702084,4.814156624212322,3.6687176780822286,4.065359350704263,1.7111197504810738,1.332162185351777,3.6531441546515504,1.3856665394290628,3.234322943764396,3.343267290981605,0.0,4.403119763446334,4.286467144135811,4.683198952074664,4.829930482877954,4.070497466434139,4.737708519354598,4.21123514929653,4.850657168954889
24,4.676734948897143,6.58043638311154,6.2029991690023065,4.815662041083916,6.0753081682431125,4.108192438615355,3.437629834381372,5.900483424452497,4.118488371581655,4.127426522446396,3.776719838307917,4.455494263225981,5.041604919607987,4.791797044555724,4.629713723320497,3.733449249042628,6.064097649888518,4.592876721630594,6.175320020682858,5.290088653534698,6.58043638311154,4.676734948897143,6.2029991690023065,4.403119763446334,0.0,4.108192438615355,3.437629834381372,1.624318562014222,4.118488371581655,1.802124734635674,1.8169142741923965,4.342873023131859
25,4.787461853046596,5.755980085396521,4.426383639915187,3.68721896960238,4.918839869303711,3.72880395459976,4.408285877866001,4.991155963520104,4.149937381474183,4.014811885068962,5.457082004098678,3.677115619273167,4.564559909833014,3.876121001891033,4.13383768481603,4.80522772244893,4.120329709403022,6.118108541665996,4.89254328036732,6.344585237912856,5.755980085396521,4.787461853046596,4.426383639915187,4.286467144135811,4.108192438615355,0.0,1.6954660778113722,4.14222337097475,0.7806941126921803,4.014811885068962,4.290874760294307,1.2700313028039951
26,4.489896776649915,5.568752771722743,4.869873542972816,5.3978084932674815,5.238507625995484,1.2137828164421538,7.356586141754342e-32,4.939994702898315,1.496061601374139,5.136184569862094,5.525994256334741,3.4266055886013205,4.613448015208404,3.701704172329809,3.936383184841916,4.645849033499966,4.393611024631707,5.778882724426554,5.683848538549866,7.028612423711164,5.568752771722743,4.489896776649915,4.869873542972816,4.683198952074664,3.437629834381372,1.6954660778113722,0.0,3.765043075191082,1.496061601374139,3.762417885913827,3.9278081822138846,1.1622609262744872
27,3.6493461051574463,6.714955937639793,5.519943436920373,6.878490926339551,1.8961047725492075,4.786341728410089,4.769939255099213,7.654786566603236e-32,4.4022808362415615,1.5479825414243695,3.248351528054427,4.101321657296758,4.732724367809999,4.716758354585665,4.077813041748603,4.034647282134742,5.905465135998648,5.24312322043327,5.992181354788134,6.038589178662793,6.714955937639793,3.6493461051574463,5.519943436920373,4.829930482877954,1.624318562014222,4.14222337097475,3.765043075191082,0.0,4.843226970778408,1.5479825414243695,1.198414673873955,4.867342430740274
28,4.526982688203242,5.406439512657633,5.035286903295929,3.574676482087831,4.871195815695555,4.27211030192727,4.742495294453984,5.410104483370026,3.72119423376378,3.701410498022245,5.342907738529175,4.078197513359697,4.531683682146044,3.790428151603984,4.045316168119458,5.208102374453988,4.8798419620708575,5.334814505188492,5.095791733592785,7.010987581300379,5.406439512657633,4.526982688203242,5.035286903295929,4.070497466434139,4.118488371581655,0.7806941126921803,1.496061601374139,4.843226970778408,0.0,3.701410498022245,3.4846210642092705,1.1807739413858187
29,4.6434605752724645,6.466535646613491,6.283069344360392,5.137468123161752,4.674679233619128,5.168988866181548,5.988687430385042,4.979518633785301,3.848781634916373,0.0,3.381752967387634,4.952456986028967,4.658115247697466,5.187236799464922,4.547215668703079,3.8454845579146384,6.342438435075875,4.517637500566158,6.142124673348564,5.793267343427532,6.466535646613491,4.6434605752724645,6.283069344360392,4.737708519354598,1.802124734635674,4.014811885068962,3.762417885913827,1.5479825414243695,3.701410498022245,0.0,0.4260275151890314,3.893452466142232
30,4.23215885056394,6.929483002528745,6.915139371869449,4.903449202637868,2.1584657539537515,5.007842561727965,4.967230361319585,1.1882869855212692,4.664775837441866,0.7101887656811906,3.846133701564391,5.020359075554778,5.170874793230824,5.065453565502025,4.678042329857177,3.839741078885463,6.446529454728492,4.901057883593626,6.245517271307108,5.867638395677951,6.929483002528745,4.23215885056394,6.915139371869449,4.21123514929653,1.8169142741923965,4.290874760294307,3.9278081822138846,1.198414673873955,3.4846210642092705,0.4260275151890314,0.0,4.787798387982232
31,4.372968556513499,6.066663254163129,4.691753323588064,5.4093885538465605,4.037095276931497,4.415873200496508,5.264873411221647,5.684407269388033,1.0553459352447132,4.391635809905455,5.452536433182319,3.557988208145794,4.460675885604952,3.7740382744531367,3.954148856252537,5.127744211592321,4.947114270177962,6.032842338321719,4.547871861629019,6.829659323790347,6.066663254163129,4.372968556513499,4.691753323588064,4.850657168954889,4.342873023131859,1.2700313028039951,1.1622609262744872,4.867342430740274,1.1807739413858187,3.893452466142232,4.787798387982232,0.0
