,neighbor_num,isite,atom,x,y,z,front_index
0,0,11,Si1,0.0,0.0,0.0,
1,1,65,O1,0.0,0.0,1.6078127870771663,0.0
2,1,105,O1,-0.7594987648040747,1.3140501797144275,-0.5311293807038389,0.0
3,1,47,O1,-0.7575095557039006,-1.3151814192844042,-0.5365186848291286,0.0
4,1,77,O1,1.518418985933054,1.1102230246251565e-16,-0.5362608992026614,0.0
5,2,23,Si1,0.1263097648325488,-0.01719619352288515,3.2105641989961846,1.0
6,2,25,Si1,-1.3223757003879428,2.5061364250511566,-1.4518707287947044,2.0
7,2,25,Si1,-1.937261349807446,-2.368096880605957,-0.23635177782730832,3.0
8,2,81,O1,1.5204896414545448,-0.0002819058441316802,-0.5363438748645293,4.0
9,3,106,O1,-0.9122074824241354,-1.0864590374653196,3.813742099807889,5.0
10,3,48,O1,-0.20814540895012534,1.4463180766227337,3.7909185323891226,5.0
11,3,88,O1,1.6289718161660782,-0.4284952971905105,3.62576699867852,5.0
12,3,93,O1,-1.8688777832824592,1.9032593035220697,-2.841491764222546,6.0
13,3,47,O1,-0.14262390628439725,3.559051886372709,-1.7520376357965242,6.0
14,3,70,O1,-2.522071450242547,3.2503040770656013,-0.6824510984862164,6.0
15,3,93,O1,-2.4837634327019638,-2.9709740021350446,-1.6259728132551508,7.0
16,3,70,O1,-3.136957099662051,-1.6239292285915128,0.5330678524811796,7.0
17,3,105,O1,-1.3743844224450017,-3.5601831236104964,0.6843895754567353,7.0
18,4,12,Si1,-1.6987053451000613,-2.094837319051341,4.788554407662539,9.0
19,4,12,Si1,-1.083819695680557,2.7793959866057727,3.573035456695141,10.0
20,4,29,Si1,3.1473908103205543,-0.42849529952270093,3.089506094282681,11.0
21,4,90,O1,-1.8700409496899444,1.9029782978455207,-2.8432069999725935,12.0
22,4,11,Si1,0.6148856494195041,4.874233305657114,-1.2155189509673958,13.0
23,4,16,Si1,-3.7927203509537706,3.977330382810591,-0.017660848930692752,14.0
24,4,90,O1,-2.4849265991094485,-2.971255007811593,-1.6276880490051986,15.0
25,4,16,Si1,-4.407606000373273,-0.8969029228465231,1.1978581020367036,16.0
26,4,11,Si1,-0.6148856576409276,-4.8742333033249245,1.2155189561605741,17.0
