,isite_i,isite_j,distance
0,0,1,0.0
1,0,2,0.0
2,0,3,3.010341001933021
3,0,4,2.834723437342708
4,0,5,2.8347234373427077
5,1,2,0.0
6,1,3,0.0
7,1,4,2.813627435470361
8,1,5,2.81362743547036
9,2,3,0.0
10,2,4,2.7982132904704136
11,2,5,2.798213290470415
12,3,4,2.81362743547036
13,3,5,2.8136274354703588
14,4,5,0.0
