,neighbor_num,isite,atom,x,y,z,front_index
0,0,29,Si1,0.0,0.0,0.0,
1,1,157,O1,1.5188025412282458,5.551115123125783e-17,-0.5355287619178619,0.0
2,1,59,O1,-0.7579222734339576,-1.317164941775355,-0.5324698764273136,0.0
3,1,145,O1,-5.551115123125783e-17,-5.551115123125783e-17,1.610294622350179,0.0
4,1,85,O1,-0.7595650599596271,1.3120062805715424,-0.5430327879143481,0.0
5,2,38,Si1,2.950551585339304,-0.7289618192449673,-0.42479685661142563,1.0
6,2,3,Si1,-2.168313341130772,-2.0830483129105786,-0.6634186669473721,2.0
7,2,32,Si1,0.15454470359714256,-1.0290086007886288,2.839239705008441,3.0
8,2,5,Si1,-1.3702133940730246,1.8798015839490014,-1.9203281705114288,4.0
9,3,148,O1,3.379179011587919,-0.8348582997433911,1.1237874115688502,5.0
10,3,94,O1,4.050033385737043,0.12374926102526995,-1.2354803666812835,5.0
11,3,68,O1,2.85052257079857,-2.2086655450411596,-1.0519849510669625,5.0
12,3,131,O1,-2.534229397535653,-2.778666399829926,0.7411817062822588,6.0
13,3,83,O1,-2.058737938072455,-3.208483857740663,-1.809548468690129,6.0
14,3,107,O1,-3.317492314167227,-1.0265912700584483,-1.058658861655431,6.0
15,3,160,O1,1.7168093286874768,-1.3183932228372321,3.102180742743,7.0
16,3,62,O1,-0.594130319662855,-2.4077447428192835,2.4766570151005434,7.0
17,3,88,O1,-0.5033005836889841,-0.3942854736026602,4.164966028191322,7.0
18,3,109,O1,-2.8800683359649613,1.3483181146463163,-2.0958046088736606,8.0
19,3,133,O1,-1.3644089350610213,3.489046220028955,-1.889034493227244,8.0
20,3,61,O1,-0.4731225946357135,1.3630825389140429,-3.1536802701434183,8.0
21,4,47,Si1,3.105096288936447,-1.7579704200335957,2.4144428483970155,9.0
22,4,14,Si1,4.461113218844181,0.43911690740067066,-2.7598760121252264,10.0
23,4,12,Si1,3.6630132717864345,-3.5237329894589093,-1.5029665085611694,11.0
24,4,6,Si1,-2.011225643541166,-3.1289889933060766,2.2225400149106305,12.0
25,4,27,Si1,-1.3132267794140502,-3.4401655047636424,-3.2179947421416513,13.0
26,4,49,Si1,-3.783139543345785,0.01854280959290744,-2.191758369248046,14.0
27,4,47,Si1,3.105096288936447,-1.7579704200335957,2.4144428483970155,15.0
28,4,6,Si1,-2.011225643541166,-3.1289889933060766,2.2225400149106305,16.0
29,4,8,Si1,-0.9588262635021727,-0.8593469768215131,5.637528292801123,17.0
30,4,49,Si1,-3.783139543345785,0.01854280959290744,-2.191758369248046,18.0
31,4,7,Si1,-0.7296869278701503,4.82460470179123,-2.52471743045527,19.0
32,4,28,Si1,-0.40702687695477324,1.1168171917788603,-4.74361064022898,20.0
