,neighbor_num,isite,atom,x,y,z,front_index
0,0,28,Si1,0.0,0.0,0.0,
1,1,108,O1,-0.7535888978177995,1.314002844377216,-0.5344010272942878,0.0
2,1,104,O1,0.0,0.0,1.6111470762682834,0.0
3,1,110,O1,-0.7527911845205703,-1.3168040291981333,-0.5338353358320592,0.0
4,1,105,O1,1.520453918137057,5.551115123125783e-17,-0.5329303746170869,0.0
5,2,10,Si1,-1.507177795635599,2.628005688754432,-1.0688020545885757,1.0
6,2,24,Si1,0.718963888626631,-0.5244806638225203,2.951704384065445,2.0
7,2,31,Si1,-1.6015019585393657,-2.5428167150829744,-1.1356912161731105,3.0
8,2,25,Si1,3.023366558017118,-0.5244806638225201,-0.297863223517137,4.0
9,3,61,O1,-3.0276317137726565,2.6280056887544316,-0.535871679971489,5.0
10,3,71,O1,-0.7543866111150286,3.9448097179525643,-0.5349667187565168,5.0
11,3,60,O1,-1.5071777956355996,2.6280056887544316,-2.6799491308568597,5.0
12,3,88,O1,-0.38608266630786087,-0.7427259164875908,4.101207302891935,6.0
13,3,83,O1,1.8043692848335005,0.5573533915738822,3.4413147961788098,6.0
14,3,96,O1,1.4634284497271401,-1.9212008482056753,2.6501216507722556,6.0
15,3,103,O1,-2.1693751257974925,-3.4444686762632513,0.07275353149879771,7.0
16,3,102,O1,-0.6489212076604352,-3.4444686762632517,-2.0713239193865727,7.0
17,3,109,O1,-2.829148719667678,-1.981508709644265,-2.006266263392151,7.0
18,3,97,O1,2.9850119770158585,-1.9212008482056753,0.5044512745890506,8.0
19,3,82,O1,3.844443412735079,0.5573533915738818,0.5644917082895244,8.0
20,3,89,O1,3.742638783016763,-0.7427259164875912,-1.720934660693525,8.0
21,4,1,Si1,-4.530544353652717,3.1524863525769518,-0.7709388310714398,9.0
22,4,9,Si1,0.09432416290376633,5.170822403837407,0.06688916158453462,10.0
23,4,0,Si1,-2.2261416842622292,3.1524863525769513,-4.020506438654021,11.0
24,4,36,Si1,-1.1405952796598835,-1.6733783793432584,5.1761013180982465,12.0
25,4,23,Si1,2.2847662182301796,1.9616532525312858,4.062079518177673,13.0
26,4,32,Si1,2.6847384125670732,-2.6569238026409714,1.9038589472945815,14.0
27,4,23,Si1,-1.8663534254695777,-4.629369855511678,1.1183490459819472,15.0
28,4,22,Si1,0.43804924392091005,-4.629369855511677,-2.1312185616006345,16.0
29,4,9,Si1,-4.05679548079599,-1.4202007042055556,-2.87684131061119,17.0
30,4,32,Si1,2.6847384125670732,-2.6569238026409714,1.9038589472945815,18.0
31,4,22,Si1,4.589168887620666,1.9616532525312844,0.8125119105950899,19.0
32,4,36,Si1,4.507450478650134,-1.6733783793432595,-2.7885251710747494,20.0
