,neighbor_num,isite,atom,x,y,z,front_index
0,0,20,Si1,0.0,0.0,0.0,
1,1,124,O1,1.518359201984162,-5.551115123125783e-17,-0.5362032655227165,0.0
2,1,100,O1,-0.7557091293817844,-1.3181626181579582,-0.5325190078843862,0.0
3,1,138,O1,-0.762370742029202,1.3118552402303898,-0.537129358526154,0.0
4,1,76,O1,0.0,-1.6653345369377348e-16,1.6102570847321978,0.0
5,2,54,Si1,2.891909041477131,-0.8404757508023726,-0.5391045878495071,1.0
6,2,44,Si1,-0.9632922449243251,-2.856570376213793,-0.10427258539561945,2.0
7,2,16,Si1,-1.6420960539647798,2.5952402562341064,-0.12519784190419647,3.0
8,2,43,Si1,0.6751915541415594,0.5986987027281441,2.943887492521572,4.0
9,3,165,O1,3.8615817020986,-0.2825839575881466,-1.6927379658303543,5.0
10,3,122,O1,2.5673143826571776,-2.3938940029880373,-0.8121927291191715,5.0
11,3,123,O1,3.614124937204352,-0.6890243614119425,0.8921584058758308,5.0
12,3,74,O1,0.4571554473985904,-3.4957470191797393,0.3039864246422126,6.0
13,3,151,O1,-1.5849577966963546,-3.6844305024946964,-1.3376534385055476,6.0
14,3,163,O1,-1.9680318243999042,-2.9321276168612833,1.1520481128613715,6.0
15,3,72,O1,-1.7121781504994678,2.7060010596164448,1.4797159943492786,7.0
16,3,96,O1,-3.1324588993209685,2.438156427276895,-0.7137288349369654,7.0
17,3,120,O1,-0.9671386484162645,3.9281892569975554,-0.7257043401866025,7.0
18,3,162,O1,0.11948614278973602,-0.19442769639253177,4.230625316885038,8.0
19,3,149,O1,0.30226506662443103,2.1597324030041833,3.0748393303464256,8.0
20,3,99,O1,2.2741412217469636,0.42767992019617584,2.858466681609868,8.0
21,4,49,Si1,4.831254362720069,0.27530783562607963,-2.846371343811202,9.0
22,4,18,Si1,1.9875978718953509,-3.7352384879887577,-0.13569265977245903,10.0
23,4,19,Si1,3.3568344721950787,-0.7028170301945704,2.481667759694494,11.0
24,4,18,Si1,1.9875978718953509,-3.7352384879887577,-0.13569265977245903,12.0
25,4,41,Si1,-1.7058729585449972,-5.201932105436684,-1.8626460131004823,13.0
26,4,35,Si1,-2.81505422907887,-3.9219637361583786,2.0987950267484483,14.0
27,4,39,Si1,-0.9403216311990552,3.151926233450217,2.820716400377436,15.0
28,4,40,Si1,-4.6281026424819345,2.9354558893890768,-0.3836876364545698,16.0
29,4,53,Si1,-1.1357977386348863,5.525087792703931,-0.8461878400596345,17.0
30,4,34,Si1,-1.176570430012985,-0.4666946572164401,5.146955104665638,18.0
31,4,39,Si1,-0.9403216311990552,3.151926233450217,2.820716400377436,19.0
32,4,19,Si1,3.3568344721950787,-0.7028170301945704,2.481667759694494,20.0
