,1,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,4.286184878440436,0.0,4.488946695522994,4.31473684301783,4.697509287217348,4.499203160993037,2.666146718056241,7.190443462669987,1.091372530491974,0.7977354565440842,3.014938727666006,3.182585415130293,3.2988570386667537,3.374620008688345,3.036189037197324,3.215584315922721,2.666146718056241,3.1477974646084643,6.411307134273347,6.24067025541237,6.5161257033811095,6.3177940640511885,6.5954104256854125,6.320138689293321,4.607874113829998,4.276782676728438,4.373053209013299,4.236402180802688,4.63246580234788,4.150813055497775,0.6258133169923915,1.1546316804650836,1.1408050781624846,0.8438038389040087,0.5889826264148691,0.7202411878791032,0.7744083809448803,0.8066054180380081,1.091372530491974,0.7977354565440842,0.0,1.113150316509957,4.756034316448205,4.31473684301783,4.607410409138407,4.123976047286946,4.437269691688356,4.475286101580869,4.577386884843475,4.395720871123464,4.345026829669438,4.177682880443479,4.488946695522994,4.419459591108205,4.521718840217222,4.607212802179131
1,0.0,4.286184878440436,4.327917911952491,4.529961822517183,3.996772819496298,5.7750366957519885,4.535001472399515,5.130607590843417,6.8856476957248,4.023717913359216,4.430942321494004,4.144065409691359,4.327917911952491,4.43400490659233,4.415654327133592,3.8457030008182658,4.179878038588148,4.088651200451644,4.9033134144928265,4.022616777293839,4.8105545336459885,4.090040161297594,4.444166758687642,4.847205391368831,4.538879585646701,4.600666276815335,5.218372290751798,4.720908296782199,5.147617046960075,5.124973635587958,4.9156210125785,5.245248145682381,4.841245214298287,4.480064091313941,4.031610656988969,4.701762149030333,4.375814189155471,3.97970228528981,4.407584023368614,4.536699985638687,4.637421212297179,4.141650807463104,4.766142046946953,5.0174951684406,3.996772819496298,5.390755850277104,4.535001472399515,5.36021923925283,3.1246787379554664,2.922505219292526,2.370871559140181,0.0,2.4116080704760066,2.3741435318046906,2.9336258339869894,1.8553932417345471
2,4.327917911952491,4.488946695522994,0.0,4.078426781456133,4.710985874490725,3.2348703466093145,4.584679154509638,4.166821428935163,3.614565766745737,3.981713109486406,4.156747646642404,2.848349333737165,4.858271622469099,5.1679748501026825,2.7883063620723263,3.131053330418332,2.2814995723218203,1.404503102754837,1.0311228569908004,4.327606341848883,4.318352612067359,3.795227150487632,4.508219170643848,4.077576916493411,5.161582215982473,4.601642164456814,4.751223832295167,5.340426250340655,4.786383097395773,4.649277976865913,4.362699491648134,4.379064223170709,4.711723143637848,4.414305043173295,4.617818273446316,4.849167540053091,5.106441375868016,4.133957727357481,4.483809244667059,3.951574128487276,4.617194247381681,4.137365087760058,4.784435971605672,4.212821977001192,4.496319496057227,4.528707948664975,5.141278535575099,4.745631934612439,3.614565766745737,3.463442087823011,2.376138682426958,2.374143329794343,0.0,2.413431919106628,3.4415384643825937,3.2348703451558136
3,4.529961822517183,4.31473684301783,4.078426781456133,0.0,1.0096512738166223,1.114447668949868,4.059364411391661,8.094537769018034,4.42430292234037,4.33900668315333,2.6280608477115464,3.912581834502602,5.440082603420313,5.016185253448973,1.301103334915598,4.349776456903668,1.2971293258838774,5.672373225312784,2.528045365955015,1.2653154186153683,4.615501561401572,4.8272942423555545,2.001074043982642,4.241039247080793,1.0933006983757452,1.1679094191908137,6.349040843237506,1.05088067132775,0.6929511863125241,0.861439517656273,4.163202081794514,4.3434774840737385,4.344336651021067,4.166222802845483,4.183444477741776,4.367140247077679,4.666929623006322,4.102752524345728,4.211860546900041,4.33900668315333,4.0447866864726745,4.441256062811624,1.079712723036631,0.0,1.0096512738166223,0.8277607750671413,0.7800238526481077,0.7992114713973391,4.565691250678845,4.802273598008823,5.089735813606831,4.587716944334068,4.372873776333939,4.580521047058353,4.746026110210702,4.279361236565685
4,3.996772819496298,4.697509287217348,4.710985874490725,1.0096512738166223,0.0,3.434702169834366,5.360754118247707,7.135243460086414,6.029538657700225,3.474317088679776,3.275798028787491,3.776315369931343,5.610478559159433,4.553699376834679,5.917905071579595,2.945192411763973,5.639020669638262,4.200603770616246,5.395189254923096,1.1655332612880158,6.41835886502425,1.4524996298135089,1.3186765760889634,6.758153630597593,6.532384667027305,0.4144129665180273,1.1944758332383367,1.053319064434449,6.824332981615386,0.8322675319403474,4.155796759092852,3.794413833931053,6.331191108101699,4.389611568813308,4.32114763655911,4.543603061140595,3.1789865456468736,4.208242400634695,3.928845460371883,3.6045320292391914,2.95149177535598,3.172876851585732,3.398264296701448,3.520995755772575,3.5775163953549995,3.395448068925791,3.31745585074813,3.5902973673181107,4.671517442073746,4.70616210031028,4.297804234335824,4.435089480973551,4.696181912264747,3.7962197012358336,4.568202810649558,4.114075074491027
5,5.7750366957519885,4.499203160993037,3.2348703466093145,1.114447668949868,3.434702169834366,0.0,4.330628662588612,8.100692043950707,4.204692767706136,4.60330850694854,4.080741294665029,3.927456348399374,5.905407960161495,5.720112035566557,3.1511425288416177,3.7763320205719952,3.166675591742645,6.250728347356593,1.194460469585252,4.321855440549422,3.968374096699408,6.069088375599447,3.604028180537407,4.718003555777111,0.7637363617227559,0.0,6.13996182211101,1.127869762405568,1.087881237975263,0.7978066451967251,4.598750064095235,4.636778999203866,1.1558361214272166,4.889228108855567,4.533553162813282,4.553151881931004,0.4479976185948965,6.450790248108457,6.23076626717875,4.397948200923583,4.499203160993037,4.37833524814021,0.9048699445999224,1.114447668949868,4.697234279065108,6.873009248213409,5.425497138982631,1.1427485516350668,2.722363355585134,2.737077142777207,4.506262251843853,4.304686201061424,4.709099814952822,4.655806071349555,4.099509889662053,4.384309274158856
6,4.535001472399515,2.666146718056241,4.584679154509638,4.059364411391661,5.360754118247707,4.330628662588612,0.0,3.69266196006066,4.343417591101841,4.992449835662939,1.4849275152374155,1.3274947335529803,2.27193308373808,1.2672089479760342,5.174585405876701,1.4841644253832107,5.0161852568142296,3.668091701382333,5.770238686860756,2.598818581008185,4.246412423679102,4.8529237516810735,5.747940824691392,4.335779669972518,3.89593969273024,4.330628662588612,3.643814842426011,3.8539059197605545,3.6831497263663984,3.9187519964134863,3.0461888106084527,3.238637313317995,1.0890196139137005,3.360587972348461,2.874268709346626,2.9794369618049084,6.2776074736641885,4.972410481711749,4.4879936576086354,4.635626931005306,2.666146718056241,3.2685048606530107,3.974363885680976,4.059364411391661,4.119311175968863,0.6227823666490907,3.7654292452753024,3.4576332065077047,4.459094383084299,4.369112919990901,4.060349785204413,4.535001472399515,4.584679154509638,4.028427861918282,4.373636190198449,4.762429236780658
7,5.130607590843417,7.190443462669987,4.166821428935163,8.094537769018034,7.135243460086414,8.100692043950707,3.69266196006066,0.0,4.2072250701513685,6.060692211441029,1.5829209336551886,3.4870023248146103,5.767414816269396,5.699683086360209,1.604853494858853,3.8974376885268778,0.8262623681281182,4.413959169226831,3.1920904568852597,2.926082402740448,4.14492079583791,5.795328671898361,6.9855740238898525,3.694742755000236,0.9766998019184094,8.100692043950707,5.951465400172927,8.015941153606175,0.9726512375757096,8.65889538521345,7.393020525721138,3.461427625279299,0.7010821674090711,6.854200191583474,7.111985398453648,7.17489696561074,6.40755476888731,4.563647764251208,4.551389030248303,8.470538502070017,7.190443462669987,7.054538811832595,1.110039906929081,8.094537769018034,6.297625716530058,0.8889770488461202,5.422385167960552,0.0,3.9543847609053673,4.128424629071756,4.225061409539838,5.130607590843417,4.166821428935163,4.427258141732608,4.132588170290711,4.772969629273584
8,6.8856476957248,1.091372530491974,3.614565766745737,4.42430292234037,6.029538657700225,4.204692767706136,4.343417591101841,4.2072250701513685,0.0,4.4445180885587146,4.909445965650168,4.046914781379942,1.5669036158295833,1.2901217645886136,4.065241809109611,4.690136013404355,4.359999964503131,5.946114278301386,4.457057608022811,4.187161788582504,3.953930373232492,4.405298127375996,5.8829555079330245,4.065817098688206,3.991063402886407,4.204692767706136,5.692889240855137,4.0492469304196925,4.327968753658224,4.460866511232356,1.1025702488964055,4.769501476113246,1.0078773503228866,0.757793367368223,0.8642291908951771,0.5115773620959657,6.309606124689788,6.167788996790584,6.6279528946075,6.410730278021973,1.091372530491974,1.0656294849101673,4.317213580262029,4.42430292234037,4.465960422567106,6.775991743385442,5.415514531518376,4.2072250701513685,0.0,0.3288698268455655,1.7568061984583527,6.8856476957248,3.614565766745737,1.663072642074367,0.3273784393482263,2.7353773644708688
