,neighbor_num,isite,atom,x,y,z,front_index
0,0,7,Si1,0.0,0.0,0.0,
1,1,47,O1,-0.7497984384963912,1.324558611501089,-0.5321851355677029,0.0
2,1,55,O1,1.5178266647193954,-1.1102230246251565e-16,-0.534685686468998,0.0
3,1,57,O1,-0.7507283780088034,-1.3070256255277284,-0.5640775611736476,0.0
4,1,51,O1,-5.551115123125783e-17,2.220446049250313e-16,1.6073803505858413,0.0
5,2,25,Si1,-0.5249755316079076,2.917256580391426,-0.4401696539451071,1.0
6,2,11,Si1,3.047616428331594,0.3467035284495388,-0.8893923669301198,2.0
7,2,6,Si1,-0.8083171978867695,-2.913886529189283,-0.6331727307770483,3.0
8,2,3,Si1,-0.1026422583478262,-0.13522608026944982,3.206839090256725,4.0
9,3,91,O1,-0.8429614954675686,3.417037712191285,1.0584119338394642,5.0
10,3,66,O1,-1.4930674957378796,3.665987189270358,-1.4837446553703981,5.0
11,3,85,O1,1.0048142365929622,3.263960117659673,-0.794876335489963,5.0
12,3,61,O1,3.3656023923056115,-0.15307759118432768,-2.3879739475052846,6.0
13,3,77,O1,3.272439335220077,1.9394014973398757,-0.7973768853075232,6.0
14,3,36,O1,4.015708387987251,-0.4020270770821095,0.1541826427883124,6.0
15,3,46,O1,-2.065269572407759,-3.370373653311498,-1.5340414629679564,7.0
16,3,50,O1,0.5444229074976037,-3.499048926837557,-1.2745390591048307,7.0
17,3,54,O1,-0.987378336024346,-3.493003855274724,0.8575474848721192,7.0
18,3,61,O1,-0.47482361513308113,1.2887098943333348,3.8632583998602725,8.0
19,3,63,O1,-1.2511232522948423,-1.2003105932465739,3.575454155990186,8.0
20,3,41,O1,1.3065162778536155,-0.6233227566083579,3.8105796138069516,8.0
21,4,17,Si1,-1.215142852252824,4.8409736867940705,1.7148312434430109,9.0
22,4,28,Si1,-1.9221302797768263,4.662227230577385,-2.6739079834893267,10.0
23,4,21,Si1,2.522640892249372,3.26396011218825,-1.3295620125820857,11.0
24,4,3,Si1,3.7377837445021966,-1.5770135746058216,-3.044393256025099,12.0
25,4,21,Si1,2.522640892249372,3.26396011218825,-1.3295620125820857,13.0
26,4,13,Si1,4.444771181089185,-1.3982671129177124,1.3443459615303657,14.0
27,4,24,Si1,-2.7596386315784227,-4.759957401530534,-1.9613675969445905,15.0
28,4,2,Si1,1.941112011257518,-3.9235959611610443,-1.9498976174387845,16.0
29,4,10,Si1,-1.1895822569988157,-4.413988671226711,2.1603051180132127,17.0
30,4,11,Si1,-0.7928095791070982,1.7884910139672014,5.3618399804354375,18.0
31,4,2,Si1,-1.8993140006554885,-2.4818084722960956,4.301334738219912,19.0
32,4,15,Si1,2.621690660408153,-1.5493981983127687,3.805715934011075,20.0
