,1,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2.0139400975635304,0.0,4.477001689267768,0.8405486704803548,2.484764073431508,0.3903744575600648,1.197266217465484,1.1739756643237964,0.9673500665067084,1.1796021614117516,2.092580657589157e-31,1.4976454064538152,0.8213828803723096,0.8405486704803548,0.8419701998000001,0.3903744575600648,1.197266217465484,1.1739756643237964,2.0598786947802394,2.588861827008331,2.8557244430009643,2.0139400975635304,2.258246028149964,2.2304510230840573
1,0.0,2.0139400975635304,4.057796117749758,0.5361335088010343,0.6448393286224887,4.847396743280021,3.4079431524683748,3.5683805742769983,3.647602362248404,3.712313485648752,3.3776217843872254,3.701534395901814,3.372830788546951,3.560515264373559,3.864134637128332,3.337370408413754,3.275008757660113,3.5683805742769983,0.7142178758285251,1.2763645321327863,1.18512614264888,0.9017256300909366,0.7850634735849348,0.5361335088010343
2,4.057796117749758,4.477001689267768,0.0,2.4719301111986933,3.903440699530768,2.692414379206857,4.2982222730959485,1.378876086728169,4.273476404803431,1.4437743842832935,4.477001689267768,4.2322906310853,0.0,4.146432103179814,3.717125436869559,1.2280167616858708,1.415634642115255,4.316409477426316,0.9138469663778552,3.876108335983679,2.3044050537433405,2.1241054378257807,1.3936341758033417,2.377392853156145
3,0.5361335088010343,0.8405486704803548,2.4719301111986933,0.0,2.2416034847144397,0.9925725062680216,1.563477503696865,1.2558596147065342,1.1977289288603443,1.572931959486014,0.8405486704803548,1.2182973888955166,2.4719301111986933,1.2309297985818568e-32,1.3734042737844103,2.1128666752972127,2.4555909549783554,1.255780292344202,1.2439729065671448,4.814094660131041,4.73075086731526,4.94559862935725,4.788373653088796,2.9146704793147267
4,0.6448393286224887,2.484764073431508,3.903440699530768,2.2416034847144397,0.0,0.928210104914863,2.295312857619913,2.513217578453821,3.0755994538636715,2.2231893838470667,2.484764073431508,2.1249582540623955,3.903440699530768,2.2416034847144397,4.109063391268733,4.487745468467463,4.299077693858441,2.3971087648308207,3.987910943152648,1.4310545597971185,1.30504961398411,2.5470773782911857,2.981075711943447,0.3334821985850318
5,4.847396743280021,0.3903744575600648,2.692414379206857,0.9925725062680216,0.928210104914863,0.0,3.2898061362409603,3.3758853189395466,0.3696388314307173,3.593504243289792,0.3903744575600648,1.560012489775501,2.692414379206857,0.9925725062680216,3.56663360196147,2.1387575381792217,2.080386687757362,0.9510507620963224,0.3709708323680519,5.117397941744057,5.110640150004819,0.92642880102586,1.0334178811057824,0.8383679357538656
6,3.4079431524683748,1.197266217465484,4.2982222730959485,1.563477503696865,2.295312857619913,3.2898061362409603,0.0,1.0499820431616955,0.7158524602051448,1.4524833420899967,1.197266217465484,0.8883067528829213,4.2982222730959485,1.563477503696865,0.5041100370058805,3.995744045368641,3.7109584034817065,0.6545944976716246,3.1218310992619784,4.848059492861915,4.869719353307026,2.146006580941579,1.817875748670096,2.104781283820333
7,3.5683805742769983,1.1739756643237964,1.378876086728169,1.2558596147065342,2.513217578453821,3.3758853189395466,1.0499820431616955,0.0,1.3914050614550788,0.6990545833149905,1.1739756643237964,0.7722324950161459,1.378876086728169,1.2558596147065342,0.742639968773557,0.6680420421936434,0.654916170952385,1.6002087381564139e-31,2.867585111500929,3.731249683777502,3.748669178359041,2.825312397130607,2.732594071834879,2.544316189178726
8,3.647602362248404,0.9673500665067084,4.273476404803431,1.1977289288603443,3.0755994538636715,0.3696388314307173,0.7158524602051448,1.3914050614550788,0.0,3.5958098384385155,0.9673500665067084,1.361075247448394,4.273476404803431,1.1977289288603443,0.7801517966388875,4.143458824896447,3.732059589708762,1.3914050614550788,0.0,1.276610207726595,1.338964814220866,2.426978446490621,2.65485460073552,2.6665472495370306
9,3.712313485648752,1.1796021614117516,1.4437743842832935,1.572931959486014,2.2231893838470667,3.593504243289792,1.4524833420899967,0.6990545833149905,3.5958098384385155,0.0,1.1796021614117516,0.932480714952662,1.4437743842832935,1.572931959486014,0.4986759099966111,0.6430558685423339,0.3964367439712833,0.6990545833149905,3.5958098384385155,4.139875759838823,4.137585101201347,2.888645942343252,2.6730252264731726,2.0799585048095257
10,3.3776217843872254,2.092580657589157e-31,4.477001689267768,0.8405486704803548,2.484764073431508,0.3903744575600648,1.197266217465484,1.1739756643237964,0.9673500665067084,1.1796021614117516,0.0,1.4976454064538152,0.8213828803723096,0.8405486704803548,0.8419701998000001,0.3903744575600648,1.197266217465484,1.1739756643237964,2.0598786947802394,2.588861827008331,2.8557244430009643,2.0139400975635304,2.258246028149964,2.2304510230840573
11,3.701534395901814,1.4976454064538152,4.2322906310853,1.2182973888955166,2.1249582540623955,1.560012489775501,0.8883067528829213,0.7722324950161459,1.361075247448394,0.932480714952662,1.4976454064538152,0.0,1.0556467241092868,1.2182973888955166,0.9671834476372472,1.560012489775501,0.8883067528829213,0.7722324950161459,2.675108795898532,2.5848397543651225,2.556606493060886,2.7320865613313936,2.5184783085041302,2.319598608521394
12,3.372830788546951,0.8213828803723096,0.0,2.4719301111986933,3.903440699530768,2.692414379206857,4.2982222730959485,1.378876086728169,4.273476404803431,1.4437743842832935,0.8213828803723096,1.0556467241092868,0.0,0.640527214648088,1.5736828686964712,1.1208389335166002,1.4126191540904118,1.378876086728169,2.4930119337840164,2.6485403891521613,2.3044050537433405,2.1241054378257807,1.3936341758033417,2.377392853156145
13,3.560515264373559,0.8405486704803548,4.146432103179814,1.2309297985818568e-32,2.2416034847144397,0.9925725062680216,1.563477503696865,1.2558596147065342,1.1977289288603443,1.572931959486014,0.8405486704803548,1.2182973888955166,0.640527214648088,0.0,1.3077642821701387,0.9925725062680216,1.563477503696865,1.2558596147065342,1.967058994272053,2.7847308291877613,2.6300377848081298,1.9399373135791809,1.87699839919906,2.3212454483475065
