,neighbor_num,isite,atom,x,y,z,front_index
0,0,12,Si1,0.0,0.0,0.0,
1,1,57,O1,-0.7571448322405889,1.3144235613307027,-0.5407596669994484,0.0
2,1,74,O1,1.5183434647184653,1.1102230246251565e-16,-0.5358820433564864,0.0
3,1,62,O1,-0.7635412322866698,-1.313814525671154,-0.5331960000801328,0.0
4,1,90,O1,1.1102230246251565e-16,-1.6653345369377348e-16,1.6084016261106733,0.0
5,2,11,Si1,-2.1198767862682315,2.1710919947709417,-0.5667878031654507,1.0
6,2,16,Si1,2.6519605789314507,-0.621122910652352,-1.4949697136185471,2.0
7,2,15,Si1,-2.1158957863123913,-2.1687706249395724,-0.34992291341043125,3.0
8,2,23,Si1,-0.7998445589719405,0.32434563098433233,2.968130128533037,4.0
9,3,40,O1,-3.309932436951491,1.2746220276872446,-1.1785573997933871,5.0
10,3,47,O1,-1.9066171673333474,3.4817615359354943,-1.476410666345598,5.0
11,3,34,O1,-2.499154099573591,2.6177045660315015,0.933590367749302,5.0
12,3,82,O1,3.371927761624741,-1.853545446437226,-0.7527506387607528,6.0
13,3,81,O1,3.740477953175035,0.5151277636934688,-1.8381345635665727,6.0
14,3,34,O1,1.9796737089208019,-1.139229955483795,-2.863827882394536,6.0
15,3,93,O1,-2.3719116465779484,-2.4311841525123326,1.2161392854548518,7.0
16,3,54,O1,-3.354952826111674,-1.3483019390399469,-0.9703803258129668,7.0
17,3,77,O1,-1.9736375705212916,-3.5792433356431577,-1.1133793782108916,7.0
18,3,82,O1,-1.1069000527051012,1.9033890796931416,3.044667618065051,8.0
19,3,32,O1,-2.185622709702846,-0.494549457629826,2.9880886744258546,8.0
20,3,70,O1,0.09834404180338308,-0.10529286115082348,4.232676298612047,8.0
21,4,8,Si1,-4.247067389945281,-0.009255697561546539,-0.9185786324837675,9.0
22,4,2,Si1,-0.818099788868003,4.61801220497645,-1.8195755089427628,10.0
23,4,16,Si1,-1.826867229562942,3.1358116108629446,2.302448536525291,11.0
24,4,23,Si1,3.6789832553579025,-3.4325888951460355,-0.8292881282927655,12.0
25,4,25,Si1,3.953737577945369,1.82579730024295,-2.747757433428684,13.0
26,4,11,Si1,2.3589510222261616,-1.585842526744355,-4.364206053309289,14.0
27,4,20,Si1,-2.9383299800136466,-1.8675791287410726,2.6144713833068356,15.0
28,4,8,Si1,-4.247067389945281,-0.009255697561546539,-0.9185786324837675,16.0
29,4,19,Si1,-1.165687690322582,-4.534171689457916,-2.1263252904836314,17.0
30,4,16,Si1,-1.8268672353983921,3.1358116154780156,2.302448543207256,18.0
31,4,20,Si1,-2.938329975791889,-1.867579134045939,2.6144713906576973,19.0
32,4,22,Si1,0.3546105223540399,-1.1928946834500342,5.3910625812595985,20.0
