,1,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,4.123902459755061,0.0,4.568455529473801,6.112515177686662,5.572174270282415,5.528099625715972,6.281989753867077,5.816409205548909,4.575768446530396,4.949847908913172,5.144601870785589,5.9042910632293735,4.568455529473801,5.274464509788492,4.343969017494841,3.886561212795219,1.644875429537915,1.4033911873367657,4.575768446530396,4.949847908913172,6.817253570532993,5.266442078621484,4.621232837420011,5.227415389887424,6.346715106121836,5.528099625715972,5.5315207493115,5.816409205548909,4.559066291401898,5.198540796424105,4.248409543510283,4.123902459755061
1,0.0,4.123902459755061,3.632981888632468,4.779702676037964,3.307584331881509,4.619736826041837,1.563109634463959,7.147305969396387,3.542478967312132,4.902065628731797,6.000872723388532,5.488202742068967,4.3090507102006725,4.52107181717887,3.307584331881509,3.7077129464880274,1.563109634463959,1.1010492297858332,3.542478967312132,4.062856548774339,5.43958505214568,5.842163922045241,4.474632189944104,4.779702676037964,6.641808461583759,6.168288201988657,5.368888029358415,6.198365349301997,4.112927125289936,4.828879633723533,3.3364958877096043,3.749997990748969
2,3.632981888632468,4.568455529473801,0.0,5.507512466889942,6.083593133604044,5.7083055605253765,5.884463268437455,5.96871660856521,3.132200452178708,5.020536207986036,4.955415857524894,4.249398620449579,2.7532298547013896e-32,5.629887473201911,5.771388241152214,2.8962513453757754,4.351082620436042,5.020924667046449,4.243044998207727,2.841872193295001,6.868600342910884,6.258787729078648,6.620505702550213,7.306456425946959,6.083593133604044,5.533953796736829,5.588174238172379,6.293332997440762,0.5230003272184072,1.2070942579099042,2.728807064637273,3.27962317014883
3,4.779702676037964,6.112515177686662,5.507512466889942,0.0,4.071621208089975,5.861681359885887,4.812305066257372,4.820531493873436,5.26971762806045,4.830203260663356,4.177122293408996,4.496438834668963,5.507512466889942,0.0,2.7763295823966505,5.118502264233372,5.368138652328053,4.564747054323571,4.572266640735363,4.64353647981314,7.216080722540912,7.042105994035739,5.618976872588991,1.525557279402851,5.02483703709032,4.110594742680748,4.468426035141972,5.591991353077277,5.456609219894003,0.9167993717161884,4.199084073900484,3.744979538421388
4,3.307584331881509,5.572174270282415,6.083593133604044,4.071621208089975,0.0,5.877912147709199,5.874054409153383,4.965660182711115,5.419067313003645,4.44581320773868,4.281425067030583,4.15320138640369,6.083593133604044,4.071621208089975,0.0,6.060165564483058,6.237072006301784,5.295679739236056,4.996442767969728,4.085677635950915,4.94631298147791,5.584561921866692,6.009689022526822,4.624696836090959,4.062116046249882,2.6493618046669303,3.859632460032662,4.363450873847383,5.843216293864645,3.650857249704532,6.02332349244778,0.6541078759554608
5,4.619736826041837,5.528099625715972,5.7083055605253765,5.861681359885887,5.877912147709199,0.0,5.126306790578979,6.216134466917968,6.656818782318422,4.774710535778873,3.9499951499707975,3.431707596417652,5.7083055605253765,5.861681359885887,5.877912147709199,6.508468367389521,6.227471163309005,6.8162903048125,5.955692236023459,4.565729859691283,1.4578315660277028,1.235596729422543,2.9058240079612565,4.720475517945755,6.033637024740703,3.952802758079272,6.91607344809141,4.801666018692979,5.508414040982585,6.190440775789744,6.394369350015464,5.578319685648656
6,1.563109634463959,6.281989753867077,5.884463268437455,4.812305066257372,5.874054409153383,5.126306790578979,0.0,1.5114034275867267,5.65937836253421,4.732225370301513,4.42440432896765,6.075811784582496,5.884463268437455,4.812305066257372,5.874054409153383,4.899939947228476,5.923382159050979,1.9758247538977864,6.098842153272487,4.915360239040361,3.60931454690644,4.498807745872727,4.2089026307935615,8.432324148897644,4.39001607285612,4.169265155738791,4.062938701925412,2.338197947084358,6.188558970825928,4.713150120926335,4.978025787453989,6.09515060569391
7,7.147305969396387,5.816409205548909,5.96871660856521,4.820531493873436,4.965660182711115,6.216134466917968,1.5114034275867267,0.0,5.2595053019991385,5.845491323053558,5.424636553384518,0.718791755535291,5.96871660856521,4.820531493873436,4.965660182711115,5.224293045575132,4.302147989391184,3.0928435495602376e-32,4.871714801507291,5.937237553627969,3.682581743032574,6.103344189088235,6.574696180030097,1.659348991228903,4.460835488958323,5.847080433019614,5.091562381122982,5.131543102696757,5.48849812912384,4.941666873920647,5.173890757670341,5.500147218392114
8,3.542478967312132,4.575768446530396,3.132200452178708,5.26971762806045,5.419067313003645,6.656818782318422,5.65937836253421,5.2595053019991385,0.0,1.438899963804065,3.357248568741488,5.772763489536572,3.132200452178708,5.26971762806045,5.419067313003645,4.812285354495217,6.094490183532161,5.2595053019991385,1.5933722537378775e-31,3.9471608741810966,5.61730233559822,6.199760012939753,6.84758315987281,5.89149944007535,5.659117533143188,2.386288898630445,3.353431767248408,4.285807606396668,3.3684583912378123,5.820661410853617,4.533217817422105,5.600793357927589
