,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.0,0.2559529347179682,0.2352267244934207,0.0,0.255952934717968,0.2352267244934199,0.2352267244934206,2.515148466418466,2.337427298213153,2.508390206756195,2.5083902067561965,0.2559529347179682,2.508390206756194,0.2559529347179688,0.255952934717968,2.508390206756196,0.2352267244934206,2.515148466418466,2.5151484664184656,0.2352267244934215,2.5151484664184665,0.2352267244934205,0.2352267244934207,2.5151484664184665,0.0,2.3374272982131554,2.337427298213154,0.0,2.337427298213153,0.0,0.0,2.337427298213153,0.25595293471797,2.508390206756199,2.5083902067561947,0.2559529347179691,2.5083902067561947,0.2559529347179705,0.2559529347179692,2.508390206756195,0.2352267244934201,2.515148466418465,2.515148466418465,0.2352267244934203,2.515148466418467,0.2352267244934199,0.2352267244934202,2.515148466418468
1,0.2559529347179682,0.0,0.2347259351035202,2.337449506247096,1.2368081962462687,2.5057276163314994,0.0,1.2202504555371068,0.2347259351035202,2.5119418435154093,0.2519268642885359,2.5057276163315003,0.251926864288536,2.5057276163314985,2.5057276163315,0.2519268642885351,2.511941843515412,0.2347259351035204,0.2347259351035202,2.5119418435154093,0.2347259351035206,2.511941843515411,2.511941843515409,0.2347259351035204,2.337449506247097,0.0,0.0,2.337449506247098,0.0,2.337449506247097,2.337449506247097,0.0,2.505727616331499,0.2519268642885359,0.2519268642885356,2.5057276163314994,0.2519268642885357,2.5057276163314985,2.5057276163315,0.2519268642885362,2.511941843515411,0.2347259351035204,0.2347259351035202,2.511941843515411,0.2347259351035205,2.511941843515411,2.51194184351541,0.2347259351035204
2,0.2352267244934207,0.2347259351035202,0.0,3.175784184508898,0.0,3.030651978020543,3.169181840010093,3.169181840010095,3.140231102680075,3.0306519780205434,1.4466991445280994,3.1757059349428465,0.2539658251773906,3.1738336664248483,1.446699144528098,1.2285061609837338,1.421001372231879,3.174014077455129,1.4210013722318782,3.123561638049015,2.999151307284764,0.0,0.0,2.999151307284764,0.2537551763478182,2.5074875166617123,2.507487516661712,0.2537551763478176,2.5074875166617105,0.253755176347818,0.2537551763478184,2.5074875166617114,0.0,3.0306519780205434,3.0306519780205434,0.0,3.030651978020541,0.0,0.0,3.0306519780205434,0.0,2.999151307284767,2.9991513072847686,0.0,2.999151307284764,0.0,0.0,2.999151307284765
3,0.0,2.337449506247096,3.175784184508898,0.0,1.4491147546649277,1.4210013722318775,0.0,3.177695838465388,3.004086766781732,2.999389707175091,2.5093220236443856,0.2521096049729215,0.0,0.0,0.0,3.561068722102728,0.0,0.0,2.515603479250744,3.187515937857208,3.004086766781728,0.2332404398479716,2.9991744754614897,2.988900723867587,0.0,2.515235679503764,0.2554165213814325,0.0,2.3374272982131528,3.140383274012176,0.2351929995373023,2.5156034792507453,0.0,2.999389707175091,2.999389707175096,0.0,2.9993897071750912,0.0,0.0,2.999389707175093,0.0,3.0040867667817306,3.0040867667817315,0.0,3.004086766781728,0.0,0.0,3.0040867667817293
4,0.255952934717968,1.2368081962462687,0.0,1.4491147546649277,0.0,0.0,0.2521096049729224,3.168516199638951,0.0,0.0,0.0,3.0282512600405096,0.2539658251773908,1.2335553076345838,1.4780624348825155,0.0,1.449114754664928,1.4524825936701304,0.0,2.995089589039894,0.0,3.1721657384510715,2.999174475461492,0.0,3.140099807805716,0.2535743239148136,0.255416521381431,0.2559529347179679,1.2237610286108298,2.508226376041651,0.255952934717968,1.2287954638496077,0.0,0.0,0.0,2.5083115905902327,0.0,3.0282512600405083,3.028251260040508,0.0,2.9993897071750943,0.0,0.0,2.999389707175096,0.0,2.999389707175091,2.999389707175092,0.0
5,0.2352267244934199,2.5057276163314994,3.030651978020543,1.4210013722318775,0.0,0.0,0.0,1.2368081962462645,0.0,3.173423846567933,0.2559851815862806,1.474634173587422,3.032115483014163,1.2335553076345855,1.446699144528096,1.4837425036359313,1.4210013722318775,3.1879506578626646,0.235192999537303,1.422031187776535,0.0,0.0,0.0,0.0,0.2535743239148139,0.2535743239148136,2.5182636873038,0.2352267244934199,0.9935711826046691,1.2216731105866503,0.2352267244934199,3.1317069464502514,3.030651978020543,1.483742503635931,0.0,0.0,0.0,1.4746341735874204,1.4746341735874209,0.0,0.0,0.0,3.1879506578626637,1.4210013722318775,0.0,0.0,1.4220311877765348,0.0
6,0.2352267244934206,0.0,3.169181840010093,0.0,0.2521096049729224,0.0,0.0,0.0,4.027720767527764,0.2554165213814325,1.2237610286108287,3.13974397193002,2.987202431102568,1.457507901186539,0.0,2.995089589039894,0.0,0.2347305246182947,1.22078377720996,0.0,0.2350184016527395,2.5119418435154097,1.4220311877765368,1.2215063829363475,2.337449506247096,0.9965886053692152,0.0,0.2352267244934206,0.0,0.2347305246182939,0.2352267244934206,0.0,3.169181840010093,2.9950895890399,0.2521096049729224,0.0,0.252109604972922,3.1397439719300206,3.13974397193002,0.2521096049729224,1.4236494171109373,1.2215063829363464,0.2347305246182946,0.0,1.221506382936345,2.511941843515409,0.0,1.2215063829363464
7,2.515148466418466,1.2202504555371068,3.169181840010095,3.177695838465388,3.168516199638951,1.2368081962462645,0.0,0.0,2.5089292611122564,0.0,0.0,0.0,0.0,2.987202431102568,3.1755979759682824,3.511150939199703,3.177695838465389,0.2347305246182948,0.0,3.1737906988819504,3.1674276080529444,0.233240439847971,2.5182636873038007,2.51194184351541,0.0,2.337449506247097,0.0,2.515148466418464,0.2352267244934209,3.169988295400274,2.515148466418466,0.0,3.169181840010095,3.511150939199702,3.168516199638951,1.2368081962462645,3.168516199638951,0.0,0.0,3.168516199638951,0.0,2.51194184351541,0.2347305246182948,3.177695838465388,2.5119418435154093,0.2332404398479709,3.17379069888195,2.511941843515411
8,2.337427298213153,0.2347259351035202,3.140231102680075,3.004086766781732,0.0,0.0,4.027720767527764,2.5089292611122564,0.0,2.5151484664184647,0.2559851815862806,2.508929261112256,0.0,1.48437246409811,3.0009067449678506,0.2522527182466075,3.0040867667817315,3.569623007174947,0.235192999537303,2.5135404372312267,0.0,2.988900723867582,3.168102159720158,0.2332404398479717,2.515235679503763,0.0,4.027720767527764,2.337427298213152,0.0,2.337445074456451,2.337427298213153,3.87921510504302,3.140231102680075,0.252252718246608,0.0,0.0,0.0,2.5089292611122564,2.508929261112256,0.0,1.4625636524210055,0.2332404398479715,3.5696230071749486,3.004086766781732,0.2332404398479709,2.988900723867582,2.513540437231228,0.2332404398479719
9,2.508390206756195,2.5119418435154093,3.0306519780205434,2.999389707175091,0.0,3.173423846567933,0.2554165213814325,0.0,2.5151484664184647,0.0,3.0009067449678546,0.0,1.4843724640981089,0.2539658251773902,3.028251260040498,0.0,2.999389707175089,0.0,3.004086766781733,1.2227089614593305,0.0,0.0,0.2349694539403302,0.0,0.2332404398479722,0.2535743239148126,0.2554165213814325,2.5083902067561947,2.5151484664184647,0.9959139237962616,2.508390206756195,0.2548811349083191,3.0306519780205434,0.0,0.0,3.173423846567933,0.0,0.0,0.0,0.0,2.988707425947114,0.0,0.0,2.999389707175091,0.0,0.0,1.2227089614593307,0.0
