,neighbor_num,isite,atom,x,y,z,front_index
0,0,26,Si1,0.0,0.0,0.0,
1,1,95,O1,-0.6933223342329218,-1.308717367822459,-0.6337619771949308,0.0
2,1,88,O1,1.481025660812916,-5.551115123125783e-17,-0.6337619771949314,0.0
3,1,100,O1,-0.7850436048699011,1.3042984148002783,-0.5271363751170643,0.0
4,1,96,O1,-1.1102230246251565e-16,2.7755575615628914e-16,1.6104531920668614,0.0
5,2,25,Si1,-1.7466372041978688,-2.5223922715907006,-0.6153221470662169,1.0
6,2,18,Si1,3.046592153769844,0.36260245925347656,-0.6153221470662162,2.0
7,2,27,Si1,-1.3040416733437878,2.1665796356084885,-1.785100077109727,3.0
8,2,34,Si1,0.2658077781978545,-0.4416221743536146,3.138058360593047,4.0
9,3,87,O1,-1.0844298941455361,-3.86320087766938,-0.028350413380525574,5.0
10,3,83,O1,-2.3972061560519546,-2.8085296165241385,-2.0558786436482066,5.0
11,3,75,O1,-2.923334087384799,-1.9781470750657213,0.32694741700497176,5.0
12,3,72,O1,3.1165214544091944,1.6571789466633327,0.3269474170049714,6.0
13,3,84,O1,3.921402378893326,-0.8502426708603399,-0.028350413380525574,6.0
14,3,76,O1,3.6039943102745555,0.8035303186658482,-2.055878643648206,6.0
15,3,89,O1,-0.04078078415371178,2.5283815083517034,-2.7169598210876305,7.0
16,3,94,O1,-2.2151287791995493,1.2196641405292443,-2.71695982108763,7.0
17,3,97,O1,-2.086594025169724,3.4667389970161233,-1.2458812574881075,7.0
18,3,105,O1,1.1175270350957351,0.6996201511282165,3.9009931641723856,8.0
19,3,106,O1,-1.1413789375352192,-0.6599917809984489,3.9009931641723847,8.0
20,3,97,O1,1.09710146639226,-1.8227620664811668,3.1122732276430636,8.0
21,4,24,Si1,-0.43559140077264447,-4.700608809538885,1.1793658699108,9.0
22,4,30,Si1,-3.2885076085327554,-2.5443340700492207,-3.369412527129072,10.0
23,4,21,Si1,-4.100030970571728,-1.4339018785407431,1.269216981076156,11.0
24,4,22,Si1,3.1864507550485457,2.9517554340731884,1.2692169810761573,12.0
25,4,19,Si1,4.3576379571950685,-1.8156140786947081,1.1793658699108007,13.0
26,4,33,Si1,3.7877871442330866,1.714813897008538,-3.3694125271290716,14.0
27,4,19,Si1,1.1739424656330857,3.473886984802581,-3.1787886152203706,15.0
28,4,24,Si1,-3.619286892334627,0.5888922539584036,-3.1787886152203706,16.0
29,4,34,Si1,-2.917887713364128,4.847878889143676,-1.2200961245381248,17.0
30,4,31,Si1,2.445255764585301,1.5995439963181253,4.023307361139015,18.0
31,4,32,Si1,-2.5581605662368436,-1.4119600800822236,4.023307361139015,19.0
32,4,27,Si1,1.8796538182181957,-3.1229214278888016,2.573054408021445,20.0
