,neighbor_num,isite,atom,x,y,z,front_index
0,0,17,Si1,0.0,0.0,0.0,
1,1,60,O1,0.0,0.0,1.6102485306197927,0.0
2,1,85,O1,-0.7463657695323263,-1.3238329049781474,-0.5319426113224808,0.0
3,1,33,O1,-0.7541643690322103,1.3121113016784662,-0.5475093393332128,0.0
4,1,80,O1,1.5210245994196119,1.1102230246251565e-16,-0.5314318663755986,0.0
5,2,8,Si1,0.62246953729277,-1.0260886136935155,2.6858827178307623,1.0
6,2,28,Si1,-1.069760531857101,-2.1632592243947495,-1.8664771431844325,2.0
7,2,1,Si1,-0.5727861125231055,2.912390032136625,-0.5803684466939096,3.0
8,2,12,Si1,3.032681154025144,0.43501233242881154,-0.18948492831570518,4.0
9,3,68,O1,0.6222998503406016,-2.5087368966911536,2.0567127968129393,5.0
10,3,76,O1,2.134126091898303,-0.5910762812647041,3.0278296558906552,5.0
11,3,48,O1,-0.25471932840758066,-1.0021146535708703,4.034675414108441,5.0
12,3,93,O1,-0.41479004388708607,-1.418855116621193,-3.135149502507256,6.0
13,3,72,O1,-0.4499958488630371,-3.6450178506502224,-1.7478047142713837,6.0
14,3,41,O1,-2.6641133821473737,-2.259481773319657,-2.058772821071483,6.0
15,3,57,O1,-1.7857709775134494,3.6066216173875714,0.2156053481823026,7.0
16,3,49,O1,-0.5572478023393754,3.430915696516314,-2.1052837402873465,7.0
17,3,41,O1,0.8187333076929764,3.303196692757015,0.1287168859020179,7.0
18,3,64,O1,3.655150691317914,-0.5910762812647059,0.8861492588952649,8.0
19,3,72,O1,3.0328508409773134,1.917660615426449,0.4396849927021173,8.0
20,3,52,O1,3.909870019725494,0.41103837230616636,-1.5382776245933847,8.0
21,4,24,Si1,1.2420645333346645,-3.9904955229466257,2.1753852257259894,9.0
22,4,21,Si1,3.655150691317915,-0.5910762812647041,2.4963977895150573,10.0
23,4,0,Si1,-0.328072893642661,-1.6129807804874332,5.523278378566119,11.0
24,4,25,Si1,-0.2906053914487411,-1.5222032070777218,-4.737195293172839,12.0
25,4,12,Si1,-0.4501655358152057,-5.1276661336478595,-2.3769746352892067,13.0
26,4,1,Si1,-4.055632802363457,-2.650288433940048,-2.7678581536674107,14.0
27,4,6,Si1,-3.264867061354645,4.184568351227416,0.47078451346586525,15.0
28,4,9,Si1,0.32412047938878374,3.4136169505529614,-3.4514514489166577,16.0
29,4,28,Si1,2.4130861579832494,3.399419241681922,0.3210125637890682,17.0
30,4,21,Si1,3.655150691317915,-0.591076281264705,2.496397789515057,18.0
31,4,28,Si1,2.4130861579832494,3.399419241681922,0.3210125637890682,19.0
32,4,4,Si1,3.9832235849605757,1.0219044992227277,-3.0268805890510606,20.0
