<<<<<<< HEAD
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366
ABW_0,4.330096513403205,4.97423980556882,2.626870264487041,5.601214609719892,5.893941436791558,5.244955619517245,5.292371880511604,6.859829397657784,2.393169452671972,5.553062931369868,5.995129357588294,5.995251503306253,4.556354473771467,2.842369276168512,5.307548369104351,4.836365959304317,2.5471650348869392,5.741649011410274,4.19988936083535,6.488881993147483,4.721965368553732,4.105492340790046,3.761555180110344,5.52059881862926,6.009140300918354,5.9395234019588745,6.094957508687916,4.159517089656835,4.0167260967045655,4.202718436358902,5.328163911270887,4.304937949360207,2.309638760021052,4.761951981414971,5.332903808601754,4.360641380871804,3.397771790334688,4.077326158622316,4.720483541698457,4.474689699326888,6.492287449947416,3.1769190372636738,4.128863998880114,3.4702004809322835,3.3009039449324504,6.244426549190721,5.506874509899436,5.309694417436333,3.7547632377804296,3.71056458277866,4.912595141438975,3.696954291540485,5.562822588009944,4.501418090358291,4.729398911771312,5.405404732551284,3.4362233772950783,4.087163873254135,3.4314677203696533,2.7441414873222234,6.752874967625325,4.044231029654053,6.133869965097763,5.0274008917403,5.2703416148209925,4.4545481747844144,4.142581587946316,6.073535658745664,4.917093798211815,5.565317058769122,5.436574705006454,5.731650746503895,4.246151397175614,6.12408871726914,5.014131958860964,4.458594908939562,4.981894018563203,6.771886055533968,7.087779702026203,2.9677248379410788,3.685936793411276,3.661340803863881,2.801477386501996,7.389135080928824,5.763020537511942,6.594034840200392,5.104272662192758,3.7342191471849766,5.206639207281254,4.116109058836521,3.8141606243800696,2.8671499495487462,5.999893830501992,5.831597847713485,5.363360288036913,6.307193377909973,3.551557844803658,3.5652337763311954,4.231972485704136,5.763653381830782,3.875841929268294,4.2226558092826165,5.198680420670062,5.333782024563536,,6.876056076643874,4.705528983902587,4.743806762838652,2.40611815666871,4.921917287335968,3.723602773326424,3.085259757274464,5.884140670995183,3.6511226268135406,3.4749491028840773,5.414941399071164,3.5680607180037875,6.230264831324561,3.734711584680316,4.390993435393756,4.396020376515579,4.559899522220195,3.4310145166761514,6.077240643273879,5.6913462405672,5.806832404809349,,4.992065707852337,4.248319311634448,5.648670078803942,2.9090376423702837,4.869169208930333,5.866629270482641,5.444128713055356,5.963832806068905,2.269117677682031,1.197645158504013,3.96368506383935,5.2962334895481815,2.6986032395357817,3.859743555135636,4.658579778772992,5.166857261966815,3.23993393906561,,4.590745656612698,5.46702116656021,4.642266730676413,3.17320636115022,3.694917338047573,8.065791903208153,6.921131413678262,2.80332430629191,4.328787000949344,6.085716786047249,3.0573840846693647,4.5498472758511,3.991467161604501,3.757653352445927,4.653561878746905,5.872259706272805,3.6133463295026536,3.960093260997543,,4.551599115945672,,,4.561896762809416,7.857983997210378,4.315090570762028,4.793927307761668,4.185183292571921,4.100958584900286,6.002382413069991,4.955301928229555,7.290440916835709,2.9366813126246814,5.62063293011123,4.098167482774443,3.2968107104190114,5.358351690336499,,7.000993503262077,3.3529587331589843,4.031299712878621,3.432755455744795,5.959912619632025,3.715965019424206,5.1369123606382825,5.69747344306643,3.6487299742681687,2.798147437532837,5.809438241560489,3.7624908875553262,4.402176401098239,2.695831104855208,4.428376915215503,4.778030761369748,4.681712066377477,4.18506502453242,0.0,3.607034629495494,5.138780321161324,4.423122919873008,4.498335765793239,3.5995429309355846,2.988460183192304,4.781885527872655,3.901717666393545,5.68892241133738,4.29124883171656,3.552830793348304,3.8376583992489928,4.8903070144079805,3.843327835249621,4.0083064754871005,5.299896185708249,4.465857970250452,4.675585772364191,3.8824376572080954,3.1387457603319286,3.5029792173316694,5.3772423038132136,4.918494983312654,4.215169425738337,3.7272753461396246,3.86371311788961,4.2268066989512905,4.089791318971256,2.59208692975014,4.0791313084705925,3.122488571158869,3.911078253249498,4.663943482926091,3.337668287974191,6.226552127948113,4.8942207620681,3.9866297456965625,3.764382347600866,4.910335306338357,3.2335835396753927,,5.325145934809779,5.753597339138397,2.659158141011777,4.38459295865168,2.88200023484115,3.6878685888511455,4.525706093026022,1.4892402465570929,4.688386142584421,4.756591729649193,4.699326766858622,3.338083913888336,3.6870014465992,5.4361996341673,5.361094641285462,5.340619396125436,3.1424685061377096,4.519308024344807,3.228850898663941,4.615306043729016,4.798884676061167,4.302344978646103,5.147233651239131,4.985559117669716,4.62089828157058,2.3792051772164693,2.4924494813433906,4.471757847851173,4.014231903306585,6.215383706558515,5.581108148281713,4.444449619558302,4.42197786756288,4.39370617267986,4.496863510561163,5.530524769190418,6.527940229662434,5.382564752347548,6.216159224424405,6.106153336789535,3.49776867672272,3.637015294959012,3.377158145972009,3.5276863516330668,4.5570160100685335,4.425103374243431,3.878910795892508,4.302466019984863,5.182020852206151,3.70141485403698,2.7209101771208424,3.457650559724815,3.0623019449079303,3.807065872117272,4.27375215891971,3.450832211230705,5.776018221549774,3.496961614734611,3.709224447247797,4.507359138141188,4.825761003930455,4.89957003347326,3.945736475589572,5.371503737215337,5.174883271182679,5.5383136141221225,1.2225654878935046,3.9958283747334167,4.391328941751074,6.252204196340921,4.862851737047545,5.784122989184688,5.133777469696892,4.26000080775152,6.107299488130596,3.738414794117058,4.581712637197719,2.065964132399487,4.717938616218331,3.9691360277346983,4.255289854249856,3.1393565767545013,3.281658335412611,3.139567938317853,4.95028274610073,5.070753781684354,6.579694223306416,4.755850338005048,6.3749070339374345,5.721672226731195,3.889304428647275,5.552078536137455,4.015327963113265,5.2875132652387125,3.199898133066485,3.09366036598776,4.504131338456943,3.1464053879223477,2.9748985765164764,5.188783102758945,4.222440817885087,6.053017938488111,2.948655259728181,4.500252868967218,4.881592881588929,3.868126292204458,3.940869123492112,4.481354860899876,3.42464990320277,3.417698266173424,4.691509261793505,5.7882164222650125,4.183302178035995,5.315868795240784,5.0616989884490575,5.234254130575934,5.386447315943755,4.595795464022104,2.803309806929312,4.082460252929558,4.873726612521226,3.635760837298191,4.368279315268239,4.016456352240281,4.229178955367297
ACO_0,4.051300387917242,1.3794746762592889,2.5498092077916623,3.128007314156587,6.057918017981316,5.091629321391088,3.704284194202664,4.207729765444291,6.522163201474042,3.821587419489779,5.141442629012965,4.54956165223586,6.672534652565068,2.9666908211666763,5.309364839747387,4.230060286394608,6.157586704054763,4.593628322123527,4.354785758697424,6.108954956151023,5.981106239837214,7.0068335072392856,4.070135970472112,2.745235764006716,4.939259815342936,5.497626693143167,5.704035082651242,4.346245720681639,3.5480075614172115,3.7536157665846415,2.635870125286254,0.0,5.504477355734152,3.53115182070968,3.8462811848953966,2.942947628424001,6.282091697516277,3.1181749731344106,2.9927130668399062,4.6805811059313855,6.002350140681966,5.250557832357263,4.857399144502844,5.138248174960972,5.855691351098111,3.4747804399188302,5.787337556983276,1.9762420877240177,4.975044011383615,3.847948624890802,6.8323132975574135,6.197810947016865,4.803947050560126,6.528828732973819,3.54309666466544,4.143888134444297,5.366770014678283,4.844019708479817,6.573754528947359,3.726607278367335,3.428875710655806,5.913209449792288,2.5121014050081723,4.453959568053109,5.296462558919174,5.155289374871631,3.907517199522616,0.6436084988616254,5.129155428499468,4.691105754493861,4.573298212629311,3.4940107330331536,5.250273055092555,5.388611965746481,5.389230333890751,2.5821619164854472,3.579102436155956,4.6195853454955484,4.880587523348567,5.096256784285206,3.2998276130153643,4.51875935180952,4.656506209481251,3.838863971590715,5.248076466416667,6.119293611514363,4.564974915966378,5.585837886996755,4.895637064817223,3.7371286723279993,2.637610113057714,4.559350317029494,3.729886857074788,5.071926237357045,2.3466958715473227,3.726554828791041,3.527610018828448,1.8483850771806587,3.131221718051542,3.5292429784819466,4.717466992773004,5.390772729236114,3.656754125255165,6.261191163125108,2.681147926183432,6.007784545441476,3.638664358142957,3.238402353270319,5.115613020294792,5.432152808792067,5.783985394609567,5.516557975435663,3.817403225219183,4.675648429511151,4.815343140968626,6.37555055080372,4.844657796427443,4.978455883298827,2.0747845892273133,3.8877352368802094,4.612490153384657,4.078300254296279,3.1074546613647573,5.013340238575998,,,1.7952378396348767,4.4221793369605145,4.242075370463698,5.383873008152947,4.632917966941521,3.738183833335883,3.930084245153565,5.376174813210256,6.2259713992748384,5.070671791992419,2.864180378590324,3.2014190587804667,3.726139848644309,4.795657921173828,3.5134458911165507,5.943148883763608,4.667012912195866,3.8553217319565447,5.926354050562526,4.063106951374775,,4.490647441079924,3.632337151422091,6.481361270700248,4.463894949643957,4.4303547598155575,5.757677797089823,5.560363401306524,4.411963404896239,1.803252494343163,5.268458436653492,5.829801406309681,3.630877520337024,3.804540186500018,3.453629163359747,5.853812467439086,3.7304292473619793,3.223705753606404,4.140991968735152,4.578389700203044,3.735467996477249,2.931212981831357,1.626443315515874,1.977182245713256,4.19274811483506,1.012515900764562,3.765726690802902,5.38003071632943,3.408701127750355,5.432382004414697,2.1122382057571065,4.723905837492249,3.3553723774688424,3.915886589386448,4.75326563782952,4.117940016937296,2.8967714131087665,4.86243861838899,2.890150623078996,5.047843985893329,3.3005010673941344,6.138219294549074,4.204785657928698,4.042639117473447,4.275452473165979,3.9909770732751233,5.2042687178816704,4.002056995835176,4.442516422068594,4.183883290119924,4.262217180985791,2.238295200237211,4.557789295656264,3.3689117850150523,4.304937949360207,5.9431694857147725,6.535919326626122,7.014681083625471,6.041681925417964,3.4823176018536115,4.021785331669121,5.906044199595367,5.589595564936649,6.48819109185594,4.027712742621831,3.71856901345535,4.355218019956445,5.387918173635046,5.367296591857987,5.274123345968132,3.4438348233604867,5.349380999400928,3.8539375276622447,3.627025101610359,4.0200728685668805,5.034128656937486,4.864733347332011,2.358525301604329,4.567656691659376,3.7346065283343854,5.575415386952785,5.968743398887941,3.687941017391066,4.161583841294364,4.413354945131043,5.494912141792229,3.6040556095793312,7.06292788069999,3.9014119956526647,5.83699300461015,4.998760053895615,4.219764157721699,4.784818849814641,2.506544068794928,1.5821091525885898,3.551890768339879,4.936103182050795,5.685486902320834,3.293025282780659,3.3485835910367,3.577879275220516,5.118198073057989,3.5071956359734098,4.648995743864523,3.9676471905733575,4.703002671867566,4.104878320322976,2.5556358652799718,3.647475630031522,6.342536142392792,4.133411319190438,3.492237244084602,4.635342174296869,5.3249220304823135,5.673610759876126,4.880852199332492,5.8146019095039305,5.239257608817987,3.1837580770531955,5.792178084809768,4.143367983694736,5.1435375556602265,5.954866813417611,3.6543932941277255,3.880063509365948,4.172466736662867,5.618496404034039,5.366435864053153,5.005533553541967,1.4825801534461105,5.533608640951343,6.205240964344461,5.717927892901869,5.756640211999469,3.400389266032367,5.949060758109412,3.9061065115750457,5.203333209491563,6.0296634740319535,3.824157535479245,5.594179225351271,1.9967837107888724,3.102698513221568,3.4725557355505154,5.7305913308945815,2.1344217899175604,2.8899863436375663,5.016677187021103,4.535765432463047,3.0937416929273094,4.818172692302286,4.810787100879359,4.744139393251993,5.375620499048714,4.960721789804649,3.286979339327747,5.203156770573122,3.252877434826059,4.97607546264549,3.5419836000915343,5.712989702771452,5.132681259828595,3.556026403166332,5.059614282901314,5.997852042532027,4.378915276928984,3.2290266240891383,3.410278796886692,5.738431912518889,4.204993872846181,5.656288281076053,4.346752519422679,5.638237899998765,4.2885233275477,3.483116866609019,3.806549522056898,4.768707675350791,5.156690445537109,4.052107333276823,3.00635806623833,4.124811038100055,3.012959192207057,4.3929725140316425,5.275616886030031,3.347595698550361,3.577568686088863,6.071857647906333,3.250544894695804,3.031509562492853,4.855487953770707,4.852377662856997,4.601868061245592,2.188324828404911,6.192372693275944,4.511487215942644,4.795074982580518,3.867739017619116,6.089357327982413,5.116500165072064,5.1391564058324,4.394262224574144,4.724039755678356,2.2219675457373933,3.86481464622015,4.382764929260214,3.4751226867036014,4.291573571911066,6.296934010611482,5.648059617166561,4.646937620317551,,,5.442157056727497,3.166052070674601,6.225344032751495,4.8760349511634775,4.393979800640561,3.598687675559858,5.012355117969474,4.438509259806535,4.881177701472168
AFI_0,3.8805256162923656,4.003501351900859,5.698931600312614,7.833024596068163,3.480473596314522,4.15820992771333,6.309233889794913,2.9553368418354955,4.16389382279433,5.951948604947331,7.230803524970152,3.5592939130942,6.045453188583816,3.521188080414281,4.8244794978759336,5.695929845773555,5.971579487194672,3.156006761597901,4.7108216633580575,,6.696790796289322,3.741215535929392,6.505514963999181,6.1239675482258775,4.76865519930032,4.822128689231882,4.0343446529045845,3.099183215987974,3.021053790070148,3.5633460027323527,5.66386713382243,5.38003071632943,4.057091992674065,6.961954670477827,3.695913987059264,4.066880913314687,6.358670384719166,3.798625621753788,2.421752098118504,3.275088719871228,4.956265530509637,4.803054809787079,5.161104268514127,3.385156138827493,5.191367638051897,2.538306756316881,5.514484521187131,5.198801753204398,3.8134956756556586,4.1114359485228364,4.368155474052928,3.5271887505502435,3.695505404501822,3.6742857911162687,5.868570976533524,5.510173435333331,4.352757360102888,5.789608335914126,4.078872282077782,5.20392759640426,5.356016201427007,7.422758486336922,3.18312749980196,5.515796898707218,2.9036422913237634,,6.875523647607919,5.069967487280032,6.676577672624714,5.504669875544844,5.020997073042657,2.908650057913936,1.029454597300845,2.829644506662376,5.989079093569152,4.296183903779899,3.4849348367104107,3.296646701575088,3.783358127524581,3.3238455837858893,3.837492487397016,5.237803537372866,3.166247324622944,5.89272355957612,5.277672633815051,5.269362868822512,5.105118289721233,3.884387459920634,5.9631217495802815,4.83590588057083,3.983745798341311,3.748590257361308,4.519768179163113,5.070641027897725,5.879220088253889,3.5745539122138887,4.343124974820349,1.9219565349469068,3.409097373991362,5.120811695573427,4.14045750867215,4.095231621897001,5.048535530311862,3.943104523432395,7.010231812708821,4.577446254421956,6.167991622647742,2.933553484382121,4.850366566024586,4.80809608166844,4.442731419652168,3.9112456375401714,7.009917629294362,3.8958202142197895,5.395505855991589,6.096779408571096,5.309142682778704,6.659428984015234,2.583278955817121,5.712809992152282,4.578953143121296,4.593232853828644,3.772894484048414,2.4551707068225923,2.838116270979698,,,4.837006504015288,4.229509908393358,3.868621976495641,4.233576524838052,5.556715271089835,4.900071884154853,5.769775201396082,3.260105593447692,4.344695127250679,5.185566557349139,4.453340315866229,3.8735848349666178,3.5671555631974594,4.711028830954414,4.359935467817584,3.528801280262148,4.359724412151807,6.294036556260139,4.627649794788389,4.576201539928863,3.780802179731412,5.632510117769669,4.999680551531616,3.924428409138529,5.064322931361661,4.801403459433463,3.99993381722407,6.443330316687836,4.223056425333552,5.707141562066741,5.31050758139344,5.934024443522113,3.753280087260141,6.091757309387556,4.001583361106636,3.990081730096836,,,,,6.564333110298571,3.7553780765179647,2.833299808202632,5.993694842667581,3.911837998825855,5.314344922747311,0.0,6.741488976646904,4.374868004379052,2.896095201821428,4.333217171903808,2.594096659402663,5.069011998763414,3.446629728004989,6.85077600738718,5.883295209492886,3.7368534945625824,3.1786372228974105,5.4027574700172805,3.4866424250492765,5.508077305409958,4.296266941069773,4.699041845903494,4.884545190663504,6.29027982107021,4.268930462244469,3.1418898104641118,3.3475612647822963,3.4642190310018632,4.215589002473713,5.958556138302306,6.06213201436121,5.05099891618199,6.002382413069991,3.5481090753589952,5.87559865581875,4.619609611163276,3.7353591837342064,3.449956662198382,3.724606056502922,5.922125748252732,2.6626473974575715,3.536110793695846,4.463201231637071,6.296219640843184,3.1531289940811504,3.1843062431942277,0.7826115540910449,3.3513002932425318,3.2581980156952435,3.528727670295113,3.401743306385137,3.715929126457668,3.4262319655560765,5.001732339900971,5.60497561878825,2.1158311802016256,3.200726144128426,3.791400101969937,4.294880412303489,4.470179549750966,7.508298039398168,4.74132581657535,4.863627989498892,5.506475661933924,5.007834460980629,6.316632377606759,5.325170655420494,4.372677313471073,5.417416589793245,5.946395579586855,5.599264202305479,3.6880144782302304,2.5951561110794628,6.022235751928736,6.911303983792736,7.155585068239305,4.21124265055808,3.649179161093881,5.352616448717966,4.354614150213562,2.540245147538137,5.381199175969583,5.20970275707888,5.863795048510479,3.751490280750898,6.43776848809394,4.159527249853972,6.287898516978839,3.7860925027883,3.529132851647467,4.447313288170357,5.1596218175205735,3.5453519049671667,3.326846417086436,4.411469535388167,5.431022357792718,3.496833912898069,3.906402324202823,5.211174178480827,3.230712303166745,5.749322408340926,4.27126639228193,3.963433866614396,4.681706309132066,3.219077027626923,3.228900069569301,6.493755556299611,5.416960675270445,5.560323208773688,3.898006381640775,7.055537604916581,6.102735990123331,6.498017942883422,5.725602596841317,5.199784582355375,5.234369799338433,5.260338458464102,6.216325296441351,4.967230637908792,2.93063657908574,4.4797069278209305,4.7032900658795205,4.189150017301592,5.657448325706776,4.818881409618909,6.040627935619607,4.653396389132891,4.710448684352162,6.187204130970145,3.3951595056435706,6.266888043826039,6.403809568165762,5.189085613199835,6.131163898745683,3.905487535267273,4.818487424828915,4.860397149399609,5.817445587736108,6.337246631416298,5.459372004240621,5.415235215752808,7.486414516836013,4.134183580031642,3.618325636943529,4.483350895269807,4.5561391650730085,6.385128827934095,5.499001123240623,4.072296488412275,3.914420654095946,2.7721692811186904,6.802804642807524,6.2389605789643685,5.175203397867201,4.307689654988917,7.642645165548754,6.031593106195088,4.667210343559088,5.322240788312841,5.376161590649046,3.532998825630293,4.126569269701575,2.1502252301133185,4.548565723149465,3.741491445993057,4.646593948824871,3.165055737102086,3.614939097947539,,4.9803612341278605,3.151516496040938,5.07202795181077,4.288724064150941,3.695565133463793,5.134765903825087,4.335734361005145,5.899576121864731,5.477780952932994,5.976314521739376,5.753382506663232,4.949374146716768,4.892790743594381,4.863345633598836,4.456093240629532,4.199172834457358,6.80478223687254,6.312439530962772,6.793912937560152,4.206944588097482,3.262561317080361,6.358039465655422,5.595365323573401,4.813774952695846,7.397534027051045,3.394099722731141,3.651612719243988,3.1716087377401405,5.402448329210173,2.393913619076095
AFI_6,5.836020904548778,3.772452023973244,3.9582076622132343,4.969937969370145,6.328720143614349,4.137276106029578,2.70061087268353,3.9212136787849743,3.8234810352283177,3.805398259696365,4.266350853497737,7.017854056730243,6.807912555290829,5.912246284249871,4.770257269895969,6.367646567158433,3.321828385344647,3.6317887730656553,6.389651217294992,5.757725454141601,6.545132200418183,4.971043842674861,4.299448488264419,,3.9305673242988073,4.140075350972669,4.337747540154645,5.651421147732768,5.490367970767992,3.734746998679378,5.440474841740232,4.490647441079924,4.357148861767166,4.287320894807548,2.969920831481029,3.392277644773508,3.56602219207497,6.31354606977532,5.18609328917473,6.209431779426012,7.519396606993183,2.828661813388657,5.205585788200495,6.097312994247913,3.660754084184724,5.6366669697396885,3.5653204682488724,3.080695549775027,3.50526943005899,4.309458801822142,4.35983170212984,3.210178586401577,3.827088537234877,4.489591475150675,5.228532163070345,4.111035793924004,5.838190398673138,3.682115388654669,6.628741609965331,5.773760132751909,6.9562454722624745,2.41893011048234,3.390404345959391,5.610088710235572,4.331301188373082,6.285556004505179,7.050852627340046,5.182011085161008,4.742691964063492,4.20188414783588,6.044046797171128,4.287690162545923,3.536527836982259,4.480269790971434,5.280025619967345,0.9926169600273144,3.031018583086996,3.498546064703199,4.747020101247119,5.380877877642711,3.539794037824195,3.2330151487691143,3.7818147672134,5.076338333256971,2.205135700418639,6.151922371176388,2.6056299325939087,4.878385671480099,4.563771079389849,5.052421900235821,,4.389876488863155,6.382148680040974,4.863093838934349,4.95996906599185,6.291289638577188,3.752700350378912,5.81799971173331,3.794323792703565,3.601104238766119,6.707828610055709,5.217572410125442,5.020380783918446,4.715690467763949,7.142867660610467,6.511946075732484,4.046693960813715,4.973617793746388,5.863211870744349,2.1306297087989177,4.229270279636088,5.957689148177388,3.958400090663694,4.626535485531984,4.727440696918298,3.5656605923859948,5.56695682859592,3.841563234577004,5.139181413811476,3.985317503725711,4.916644581018446,3.699984952793501,4.468260877175067,5.110240721590532,4.015829593933469,3.5369023596445484,,,3.032344586854089,,6.308094698823224,3.585373978815064,4.629613368120931,5.651536505724389,3.946123609781534,3.526396456373622,3.7317817377519815,2.8296508711089987,5.102793702075741,4.656411165525317,5.22947610499317,4.251636424159871,4.395247451713479,,5.413716847242781,2.4563546512350958,4.223595129910671,0.0,3.5821213263359857,4.720874970183434,5.437508801209193,3.291183171243606,4.946443264114675,3.3571988979171934,5.063720877188798,4.086825965675906,4.63004556728053,4.343271791357433,4.033536355561892,6.11746377727536,4.074439567426814,6.898250294128991,7.276059951034298,5.153350861547239,4.87829892855348,4.446433499924713,4.167654519676046,5.371724517754196,4.469693476100208,4.150222738011961,2.9739517104681576,4.287719999891016,4.819818803626038,3.780802179731412,4.012562737125739,5.30166111843149,4.544316592043334,5.905426160353366,4.486575653837824,4.678173289455218,6.592467239522661,3.849726461203577,4.71945227513797,5.346228612977288,3.1115850266237266,4.842637746277345,5.2291948515541264,2.4373616680288497,3.4360084391740657,4.391461768243942,6.736051728167132,7.000367331134218,3.453248502630756,4.548894888025059,5.609835750968879,4.275357786083222,3.0290544777571284,4.401844494671648,5.281187238663496,5.649962337286712,4.642266730676413,3.529302772433179,5.464570409943144,3.803999590184892,3.324041292901013,5.879893954965699,3.073269032973046,5.690196828215817,6.344587088380503,5.231093587088044,6.097533975563077,5.744776590736683,4.108762750416385,4.839550929092845,4.747814432050872,3.7708112211666176,5.177465930847293,5.191481122437829,5.808108687208439,6.336616645338814,4.755389966045445,4.196357471700209,4.875529204174036,4.701446578576693,4.65677328927561,3.82165921388432,6.119152076281282,3.828205964929921,4.71877156738755,4.13176573404986,4.69048877511379,5.765119102511384,3.420977914845085,5.705991648065051,3.631747956861709,3.865482933686454,3.5424700390236774,3.429157240431825,4.761930412709228,4.66345619659563,5.361754228194328,6.334786524809604,4.957619537111726,4.700734851639107,4.021600881001515,3.3365367597244044,5.798540410086818,4.6444082788034375,3.295472536502253,4.447974585644601,3.0731458586435383,5.905362408876061,4.788287280001764,3.944457089285983,6.114562417461116,4.478772385724914,5.113491098836142,5.230890917769666,4.906309460302325,3.870268284546093,5.598828778710193,5.056516962870604,5.4751034929176825,6.074151190376484,3.8028014504650822,5.656001566618046,4.05181734935725,5.8729677679408505,4.873474693542461,4.283297569151756,3.265300184582383,4.848868128392676,4.69556680790969,4.069628193409509,5.411507426684196,4.074166504440115,3.598974805160072,3.968169491355535,4.619916471211791,3.8179533296952,5.403979560650012,5.020623977129644,4.766113554629762,5.084199189777873,3.6663444108272154,6.473048848575368,5.973942915314742,5.299607674148542,5.628941570879858,5.806360343727201,5.8471796474295,3.419654390296877,4.741337030478874,4.211189552019523,5.936708959706584,4.431715290006377,6.073335185694915,5.956742272232126,4.52869006115928,5.114122577680074,4.217710103111773,5.116244680266319,4.976948904850126,5.597444421203598,5.477091689433913,6.115043982744728,3.046126663389116,4.023694362895875,4.782982705931799,3.1247751995998145,4.5265012178645545,4.456679252516716,3.8992388288965794,4.254244578529913,3.902493051400573,5.123788323449018,4.362612887050001,5.436499273629072,2.675904661803031,6.154794842135617,3.407531769274465,4.02085013884673,5.497140835792792,3.915847857683228,5.054464576899191,3.176854799825847,3.9426846347134834,5.027617543755233,3.2641648691713594,4.92017380003063,5.1624693394630485,3.691240395096483,5.004693429612267,4.705518264983434,3.5956606888932385,2.6699535770198715,2.3928064452557285,5.111881458541412,4.624004049413487,4.084152247367811,3.668689620216089,4.8792597397823565,5.333087700547637,4.933275820544618,4.528564981015802,4.344302500631375,3.815252961996244,4.049613540819888,2.74863564214065,4.779833419689734,4.128874266892528,4.069266598185408,4.458130144948394,5.598369734530807,4.569609747118342,3.3668804157416807,4.620805788344933,5.000905759186011,4.987562051694474,4.613718532624594,5.292277973440388,3.429726403001055,5.578383080289589,5.249951972180895,3.939076289738636,4.162706337065768,5.126873305096067
